mr_new,pseudo_mr,text,da,entity,num_hops,num_triples
Cristiano Ronaldo sport association football. Cristiano Ronaldo sports teams Al-Nassr. Cristiano Ronaldo domain athletes.,Cristiano Ronaldo Association Football Al-Nassr," Are you talking about Cristiano Ronaldo, the association football player who is part of Al-Nassr?",confirm,athletes,1,3
Venus Williams sport tennis. Venus Williams awards Best Female Tennis Player ESPY Award. Venus Williams domain athletes.,Venus Williams Tennis Best Female Tennis Player Espy Award," Are you talking about Venus Williams, the tennis player who has won the Best Female Tennis Player ESPY Award?",confirm,athletes,1,3
Noah Rubin sport tennis. Noah Rubin sports teams Wake Forest Demon Deacons mens tennis. Noah Rubin domain athletes.,Noah Rubin Tennis Wake Forest Demon Deacons Mens Tennis," Are you talking about Noah Rubin, the tennis athlete who is a part of the Wake Forest Demon Deacons men's team?",confirm,athletes,1,3
Giannis Antetokounmpo sport basketball. Giannis Antetokounmpo team positions small forward. Giannis Antetokounmpo domain athletes.,Giannis Antetokounmpo Basketball Small Forward," Are you speaking of Giannis Antetokounmpo, the basketball small forward?",confirm,athletes,1,3
Billy Vunipola sport rugby union. Billy Vunipola stats leader N/A. Billy Vunipola domain athletes.,Billy Vunipola Rugby Union N/A," Are you talking about Billy Vunipola, the rugby union athlete?",confirm,athletes,1,3
Jake Paul sport boxing. Jake Paul team positions N/A. Jake Paul domain athletes.,Jake Paul Boxing N/A," Are you talking about Jake Paul, the boxing athlete?",confirm,athletes,1,3
Kendall Gill sport basketball. Kendall Gill num awards 0. Kendall Gill domain athletes.,Kendall Gill Basketball 0," Are you talking about Kendall Gill, the basketball athlete who has won 0 awards?",confirm,athletes,1,3
"Billy Vunipola sport rugby union. Billy Vunipola date of birth November 3, 1992. Billy Vunipola domain athletes.","Billy Vunipola Rugby Union November 3, 1992"," Are you talking about Billy Vunipola, the rugby union player born on November 3, 1992?",confirm,athletes,1,3
Joseph Yobo sport association football. Joseph Yobo stats leader N/A. Joseph Yobo domain athletes.,Joseph Yobo Association Football N/A," Are you talking about Joseph Yobo, the association football player?",confirm,athletes,1,3
Logan Paul sport boxing. Logan Paul awards Gold Play Button. Logan Paul domain athletes.,Logan Paul Boxing Gold Play Button," Are you talking about Logan Paul, the boxer who has won a Gold Play Button?",confirm,athletes,1,3
Sammy Ameobi sport association football. Sammy Ameobi num awards 0. Sammy Ameobi domain athletes.,Sammy Ameobi Association Football 0," Are you talking about Sammy Ameobi, the association football athlete who has 0 awards?",confirm,athletes,1,3
Floyd Mayweather sport boxing. Floyd Mayweather stats leader N/A. Floyd Mayweather domain athletes.,Floyd Mayweather Boxing N/A," Are you talking about Floyd Mayweather, the boxing athlete?",confirm,athletes,1,3
Leon Osman sport association football. Leon Osman stats leader N/A. Leon Osman domain athletes.,Leon Osman Association Football N/A," Are you talking about Leon Osman, the association football player?",confirm,athletes,1,3
"Leon Osman sport association football. Leon Osman date of birth May 17, 1981. Leon Osman domain athletes.","Leon Osman Association Football May 17, 1981"," Are you talking about Leon Osman, the association football player born on May 17, 1981?",confirm,athletes,1,3
"David Beckham sport association football. David Beckham date of birth May 2, 1975. David Beckham domain athletes.","David Beckham Association Football May 2, 1975"," Are you talking about David Beckham, the association football athlete born on May 2, 1975?",confirm,athletes,1,3
Djamel Belmadi sport association football. Djamel Belmadi num awards 0. Djamel Belmadi domain athletes.,Djamel Belmadi Association Football 0," Are you talking about Djamel Belmadi, the association football athlete who has won zero awards?",confirm,athletes,1,3
Carlos Alcaraz sport tennis. Carlos Alcaraz team positions N/A. Carlos Alcaraz domain athletes.,Carlos Alcaraz Tennis N/A," Are you bringing up Carlos Alcaraz, the tennis player?",confirm,athletes,1,3
David Beckham sport association football. David Beckham stats leader 2006 FIFA World Cup Match 19. David Beckham domain athletes.,David Beckham Association Football 2006 Fifa World Cup Match 19," Are you talking about David Beckham, the association football athlete who was the leader in 2006 FIFA World Cup Match 19?",confirm,athletes,1,3
Novak Djokovic sport tennis. Novak Djokovic awards Order of St. Sava. Novak Djokovic domain athletes.,Novak Djokovic Tennis Order Of St. Sava," Are you talking about Novak Djokovic, the tennis player who has been awarded the Order of St. Sava?",confirm,athletes,1,3
Billy Vunipola sport rugby union. Billy Vunipola start time 2011. Billy Vunipola domain athletes.,Billy Vunipola Rugby Union 2011," Are you talking about Billy Vunipola, the rugby union athlete who started in 2011?",confirm,athletes,1,3
Davie Selke sport association football. Davie Selke stats leader 2014 UEFA European Under-19 Football Championship. Davie Selke domain athletes.,Davie Selke Association Football 2014 Uefa European Under-19 Football Championship," Are you mentioning Davie Selke, the association football athlete who led the 2014 UEFA European Under-19 Football Championship?",confirm,athletes,1,3
Wilt Chamberlain sport basketball. Wilt Chamberlain place of birth Philadelphia. Wilt Chamberlain domain athletes.,Wilt Chamberlain Basketball Philadelphia," Are we discussing Wilt Chamberlain, the basketball player from Philadelphia?",confirm,athletes,1,3
O. J. Simpson sport athletics. O. J. Simpson awards Pro Football Hall of Fame. O. J. Simpson domain athletes.,O. J. Simpson Athletics Pro Football Hall Of Fame," Are you talking about O. J. Simpson, the athletics athlete who was inducted into the Pro Football Hall of Fame?",confirm,athletes,1,3
"Marta Xargay sport basketball. Marta Xargay sports teams Dynamo Kursk, CB Avenida. Marta Xargay domain athletes.","Marta Xargay Basketball Dynamo Kursk, Cb Avenida"," Are you talking about Marta Xargay, the basketball player who has been part of teams like Dynamo Kursk and CB Avenida?",confirm,athletes,1,3
Paul Pogba sport association football. Paul Pogba start time 2011. Paul Pogba domain athletes.,Paul Pogba Association Football 2011," Are you talking about Paul Pogba, the association football athlete who started playing in 2011?",confirm,athletes,1,3
Matt Holland sport association football. Matt Holland start time 1996. Matt Holland domain athletes.,Matt Holland Association Football 1996," Are you talking about Matt Holland, the association football athlete who started playing in 1996?",confirm,athletes,1,3
"Fredy Montero sport association football. Fredy Montero date of birth July 26, 1987. Fredy Montero domain athletes.","Fredy Montero Association Football July 26, 1987"," Are you talking about Fredy Montero, the association football player born on July 26, 1987?",confirm,athletes,1,3
Zizinho sport association football. Zizinho start time 1939. Zizinho domain athletes.,Zizinho Association Football 1939," Are you talking about Zizinho, the association football athlete who started in 1939?",confirm,athletes,1,3
Ahmad Nourollahi sport association football. Ahmad Nourollahi start time 2011. Ahmad Nourollahi domain athletes.,Ahmad Nourollahi Association Football 2011," Are you talking about Ahmad Nourollahi, the association football athlete who started playing in 2011?",confirm,athletes,1,3
Monty Brown sport American football. Monty Brown start time 2001. Monty Brown domain athletes.,Monty Brown American Football 2001," Are we talking about Monty Brown, the American football athlete who started playing in 2001?",confirm,athletes,1,3
John Kirwan sport rugby union. John Kirwan start time 1983. John Kirwan domain athletes.,John Kirwan Rugby Union 1983," Are you talking about John Kirwan, the rugby union athlete who started playing in 1983?",confirm,athletes,1,3
Luigi Di Biagio sport association football. Luigi Di Biagio place of birth Rome. Luigi Di Biagio domain athletes.,Luigi Di Biagio Association Football Rome," Are you talking about Luigi Di Biagio, the association football athlete from Rome?",confirm,athletes,1,3
"Kobe Bryant sport basketball. Kobe Bryant date of birth August 23, 1978. Kobe Bryant domain athletes.","Kobe Bryant Basketball August 23, 1978"," Are you talking about Kobe Bryant, the basketball player born on August 23, 1978?",confirm,athletes,1,3
Peter Lorimer sport association football. Peter Lorimer team positions wing half. Peter Lorimer domain athletes.,Peter Lorimer Association Football Wing Half," Are you bringing up Peter Lorimer, the association football player known for his wing-half position?",confirm,athletes,1,3
Dwayne Johnson sport professional wrestling. Dwayne Johnson num awards 3. Dwayne Johnson domain athletes.,Dwayne Johnson Professional Wrestling 3," Are you talking about Dwayne Johnson, the professional wrestler who has won three awards?",confirm,athletes,1,3
"Tim Thomas sport basketball. Tim Thomas sports teams Chicago Bulls, Villanova Wildcats mens basketball. Tim Thomas domain athletes.","Tim Thomas Basketball Chicago Bulls, Villanova Wildcats Mens Basketball"," Are you talking about Tim Thomas, the basketball player who was part of the Chicago Bulls and the Villanova Wildcats men's team?",confirm,athletes,1,3
Billy Vunipola sport rugby union. Billy Vunipola awards N/A. Billy Vunipola domain athletes.,Billy Vunipola Rugby Union N/A," Are you talking about Billy Vunipola, the rugby union player?",confirm,athletes,1,3
Zizinho sport association football. Zizinho place of birth Rio de Janeiro. Zizinho domain athletes.,Zizinho Association Football Rio De Janeiro," Are you bringing up Zizinho, the association football player from Rio de Janeiro?",confirm,athletes,1,3
Dwayne Johnson sport professional wrestling. Dwayne Johnson team positions defensive lineman. Dwayne Johnson domain athletes.,Dwayne Johnson Professional Wrestling Defensive Lineman," Are you talking about Dwayne Johnson, the professional wrestler and defensive lineman?",confirm,athletes,1,3
Noah Rubin sport tennis. Noah Rubin awards N/A. Noah Rubin domain athletes.,Noah Rubin Tennis N/A," Are you talking about Noah Rubin, the tennis athlete?",confirm,athletes,1,3
LeBron James sport basketball. LeBron James team positions point forward. LeBron James domain athletes.,Lebron James Basketball Point Forward," Are we talking about LeBron James, the basketball player known for his point forward role?",confirm,athletes,1,3
Alexis Mac Allister sport association football. Alexis Mac Allister place of birth Santa Rosa. Alexis Mac Allister domain athletes.,Alexis Mac Allister Association Football Santa Rosa," Are you bringing up Alexis Mac Allister, the association football player from Santa Rosa?",confirm,athletes,1,3
"David Campese sport rugby union. David Campese sports teams New South Wales Waratahs, Petrarca Rugby. David Campese domain athletes.","David Campese Rugby Union New South Wales Waratahs, Petrarca Rugby"," Are you talking about David Campese, the rugby union player who has played for the New South Wales Waratahs and Petrarca Rugby?",confirm,athletes,1,3
Novak Djokovic sport tennis. Novak Djokovic team positions N/A. Novak Djokovic domain athletes.,Novak Djokovic Tennis N/A," Are you talking about Novak Djokovic, the tennis athlete?",confirm,athletes,1,3
Jake Paul sport boxing. Jake Paul num awards 3. Jake Paul domain athletes.,Jake Paul Boxing 3," Are you talking about Jake Paul, the boxing athlete who has won three awards?",confirm,athletes,1,3
Andy Murray sport tennis. Andy Murray awards Knight Bachelor. Andy Murray domain athletes.,Andy Murray Tennis Knight Bachelor," Are you talking about Andy Murray, the tennis player who was awarded a Knight Bachelor?",confirm,athletes,1,3
"Jude Bellingham sport association football. Jude Bellingham date of birth June 29, 2003. Jude Bellingham domain athletes.","Jude Bellingham Association Football June 29, 2003"," Are you talking about Jude Bellingham, the association football athlete born on June 29, 2003?",confirm,athletes,1,3
John Kirwan sport rugby union. John Kirwan awards Member of the Order of the British Empire. John Kirwan domain athletes.,John Kirwan Rugby Union Member Of The Order Of The British Empire," Are you talking about John Kirwan, the rugby union player who was awarded Member of the Order of the British Empire?",confirm,athletes,1,3
Peter Lorimer sport association football. Peter Lorimer place of birth Dundee. Peter Lorimer domain athletes.,Peter Lorimer Association Football Dundee," Are you talking about Peter Lorimer, the association football athlete from Dundee?",confirm,athletes,1,3
Tim Thomas sport basketball. Tim Thomas start time 1997. Tim Thomas domain athletes.,Tim Thomas Basketball 1997," Are you talking about Tim Thomas, the basketball athlete who started in 1997?",confirm,athletes,1,3
Wilt Chamberlain sport basketball. Wilt Chamberlain num awards 6. Wilt Chamberlain domain athletes.,Wilt Chamberlain Basketball 6," Are you talking about Wilt Chamberlain, the basketball player who has earned six awards?",confirm,athletes,1,3
Nick Kyrgios sport tennis. Nick Kyrgios team positions N/A. Nick Kyrgios domain athletes.,Nick Kyrgios Tennis N/A," Are you talking about Nick Kyrgios, the tennis athlete?",confirm,athletes,1,3
"O. J. Simpson sport athletics. O. J. Simpson sports teams San Francisco 49ers, USC Trojans football. O. J. Simpson domain athletes.","O. J. Simpson Athletics San Francisco 49Ers, Usc Trojans Football"," Are you talking about O. J. Simpson, the athlete from the San Francisco 49ers and USC Trojans football teams?",confirm,athletes,1,3
Conor Washington sport association football. Conor Washington start time 2012. Conor Washington domain athletes.,Conor Washington Association Football 2012," Are you talking about Conor Washington, the association football athlete who started in 2012?",confirm,athletes,1,3
Nilmar sport association football. Nilmar team positions forward. Nilmar domain athletes.,Nilmar Association Football Forward," Are you talking about Nilmar, the association football forward?",confirm,athletes,1,3
Sam Morsy sport association football. Sam Morsy num awards 0. Sam Morsy domain athletes.,Sam Morsy Association Football 0," Are you bringing up Sam Morsy, the association football athlete who has won 0 awards?",confirm,athletes,1,3
Neymar sport association football. Neymar awards South American Footballer of the Year. Neymar domain athletes.,Neymar Association Football South American Footballer Of The Year," Are you talking about Neymar, the association football player who was awarded the South American Footballer of the Year?",confirm,athletes,1,3
Cristiano Ronaldo sport association football. Cristiano Ronaldo awards Commander of the Order of Merit of Portugal. Cristiano Ronaldo domain athletes.,Cristiano Ronaldo Association Football Commander Of The Order Of Merit Of Portugal," Are you talking about Cristiano Ronaldo, the association football player who was awarded the Commander of the Order of Merit of Portugal?",confirm,athletes,1,3
Noah Rubin sport tennis. Noah Rubin stats leader N/A. Noah Rubin domain athletes.,Noah Rubin Tennis N/A," Are you talking about Noah Rubin, the tennis athlete?",confirm,athletes,1,3
"Sammy Ameobi sport association football. Sammy Ameobi date of birth May 1, 1992. Sammy Ameobi domain athletes.","Sammy Ameobi Association Football May 1, 1992"," Are you talking about Sammy Ameobi, the association football athlete born on May 1, 1992?",confirm,athletes,1,3
"Alexis Mac Allister sport association football. Alexis Mac Allister sports teams Argentinos Juniors, Argentina national under-23 football team. Alexis Mac Allister domain athletes.","Alexis Mac Allister Association Football Argentinos Juniors, Argentina National Under-23 Football Team"," Are you talking about Alexis Mac Allister, the association football athlete who has been part of Argentinos Juniors and the Argentina national under-23 football team?",confirm,athletes,1,3
David Beckham sport association football. David Beckham awards MLS Comeback Player of the Year Award. David Beckham domain athletes.,David Beckham Association Football Mls Comeback Player Of The Year Award," Are you talking about David Beckham, the association football player who won the MLS Comeback Player of the Year Award?",confirm,athletes,1,3
Ahmad Nourollahi sport association football. Ahmad Nourollahi stats leader N/A. Ahmad Nourollahi num awards 0. Ahmad Nourollahi domain athletes.,Ahmad Nourollahi Association Football N/A 0," Are you talking about Ahmad Nourollahi, the association football athlete who has won no awards?",confirm,athletes,1,4
David Campese sport rugby union. David Campese num awards 5. David Campese place of birth Queanbeyan. David Campese domain athletes.,David Campese Rugby Union 5 Queanbeyan," Are you talking about David Campese, the rugby union player from Queanbeyan who has won five awards?",confirm,athletes,1,4
"Ime Udoka sport basketball. Ime Udoka sports teams UCAM Murcia, Portland State Vikings mens basketball. Ime Udoka team positions small forward. Ime Udoka domain athletes.","Ime Udoka Basketball Ucam Murcia, Portland State Vikings Mens Basketball Small Forward"," Are you bringing up Ime Udoka, the small forward who has played for teams like UCAM Murcia and Portland State Vikings men's basketball?",confirm,athletes,1,4
"Wayne Rooney sport association football. Wayne Rooney sports teams England national association football team, Derby County F.C.. Wayne Rooney awards Bravo Award. Wayne Rooney domain athletes.","Wayne Rooney Association Football England National Association Football Team, Derby County F.C. Bravo Award"," Are you talking about Wayne Rooney, the association football athlete who has been part of the England national association football team and Derby County F.C., and has won the Bravo Award?",confirm,athletes,1,4
Jake Paul sport boxing. Jake Paul start time 2013. Jake Paul awards Silver Play Button. Jake Paul domain athletes.,Jake Paul Boxing 2013 Silver Play Button," Are you talking about Jake Paul, the boxer who started in 2013 and was awarded a Silver Play Button?",confirm,athletes,1,4
O. J. Simpson sport athletics. O. J. Simpson team positions running back. O. J. Simpson stats leader N/A. O. J. Simpson domain athletes.,O. J. Simpson Athletics Running Back N/A," Are you talking about O. J. Simpson, the running back in athletics?",confirm,athletes,1,4
Wilt Chamberlain sport basketball. Wilt Chamberlain awards NBA All-Defensive Team. Wilt Chamberlain place of birth Philadelphia. Wilt Chamberlain domain athletes.,Wilt Chamberlain Basketball Nba All-Defensive Team Philadelphia," Are you talking about Wilt Chamberlain, the basketball player from Philadelphia who was awarded the NBA All-Defensive Team?",confirm,athletes,1,4
Billy Vunipola sport rugby union. Billy Vunipola num awards 0. Billy Vunipola start time 2011. Billy Vunipola domain athletes.,Billy Vunipola Rugby Union 0 2011," Are you talking about Billy Vunipola, the rugby union player who started in 2011 and has no awards?",confirm,athletes,1,4
Billy Vunipola sport rugby union. Billy Vunipola start time 2011. Billy Vunipola place of birth Sydney. Billy Vunipola domain athletes.,Billy Vunipola Rugby Union 2011 Sydney," Are you talking about Billy Vunipola, the rugby union athlete from Sydney who started playing in 2011?",confirm,athletes,1,4
"Conor Washington sport association football. Conor Washington sports teams Peterborough United F.C., Queens Park Rangers F.C.. Conor Washington place of birth Chatham. Conor Washington domain athletes.","Conor Washington Association Football Peterborough United F.C., Queens Park Rangers F.C. Chatham"," Are you talking about Conor Washington, the association football player from Chatham who played for Peterborough United F.C. and Queens Park Rangers F.C.?",confirm,athletes,1,4
"Wilt Chamberlain sport basketball. Wilt Chamberlain date of birth August 21, 1936. Wilt Chamberlain stats leader 1962–63 NBA season. Wilt Chamberlain domain athletes.","Wilt Chamberlain Basketball August 21, 1936 1962–63 Nba Season"," Are you talking about Wilt Chamberlain, the basketball player born on August 21, 1936 who was the stats leader for the 1962–63 NBA season?",confirm,athletes,1,4
Andy Murray sport tennis. Andy Murray stats leader N/A. Andy Murray place of birth Glasgow. Andy Murray domain athletes.,Andy Murray Tennis N/A Glasgow," Are you talking about Andy Murray, the tennis player from Glasgow?",confirm,athletes,1,4
Giannis Antetokounmpo sport basketball. Giannis Antetokounmpo num awards 5. Giannis Antetokounmpo place of birth Athens. Giannis Antetokounmpo domain athletes.,Giannis Antetokounmpo Basketball 5 Athens," Are you talking about Giannis Antetokounmpo, the basketball player from Athens who has won five awards?",confirm,athletes,1,4
Oleksandr Usyk sport boxing. Oleksandr Usyk num awards 6. Oleksandr Usyk sports teams N/A. Oleksandr Usyk domain athletes.,Oleksandr Usyk Boxing 6 N/A," Are you talking about Oleksandr Usyk, the boxer who has won 6 awards?",confirm,athletes,1,4
"Magic Johnson sport basketball. Magic Johnson stats leader 1992 NBA All-Star Game. Magic Johnson sports teams Los Angeles Lakers, Michigan State Spartans mens basketball. Magic Johnson domain athletes.","Magic Johnson Basketball 1992 Nba All-Star Game Los Angeles Lakers, Michigan State Spartans Mens Basketball"," Are we discussing Magic Johnson, the basketball athlete who was the leader in the 1992 NBA All-Star Game and played in the Los Angeles Lakers and the Michigan State Spartans men's team?",confirm,athletes,1,4
"Peter Lorimer sport association football. Peter Lorimer place of birth Dundee. Peter Lorimer sports teams Hapoel Haifa F.C., Toronto Blizzard. Peter Lorimer domain athletes.","Peter Lorimer Association Football Dundee Hapoel Haifa F.C., Toronto Blizzard"," Are you talking about Peter Lorimer, the association football player from Dundee who played for Hapoel Haifa F.C. and Toronto Blizzard?",confirm,athletes,1,4
"Venus Williams sport tennis. Venus Williams num awards 3. Venus Williams date of birth June 17, 1980. Venus Williams domain athletes.","Venus Williams Tennis 3 June 17, 1980"," Are you talking about Venus Williams, the tennis player born on June 17, 1980 who has won three awards?",confirm,athletes,1,4
"O. J. Simpson sport athletics. O. J. Simpson sports teams USC Trojans football, Buffalo Bills. O. J. Simpson place of birth San Francisco. O. J. Simpson domain athletes.","O. J. Simpson Athletics Usc Trojans Football, Buffalo Bills San Francisco"," Are you talking about O. J. Simpson, the athlete from San Francisco who played athletics for USC Trojans football and the Buffalo Bills?",confirm,athletes,1,4
Monty Brown sport American football. Monty Brown num awards 0. Monty Brown team positions linebacker. Monty Brown domain athletes.,Monty Brown American Football 0 Linebacker," Are you talking about Monty Brown, the American football linebacker who has no awards?",confirm,athletes,1,4
