mr_new,pseudo_mr,text,da,entity,num_hops,num_triples
boardgames name Cosmic Encounter. Cosmic Encounter instance of boardgames. Cosmic Encounter genre science fiction.,Cosmic Encounter Board Game Science Fiction,"Are you familiar with Cosmic Encounter, a science fiction board game?",recommend,boardgames,1,3
boardgames name Carcassonne. Carcassonne publisher Hans im Glück. Carcassonne genre German-style boardgames.,Carcassonne Hans Im Glück German-Style Board Game,"Have you ever played Carcassonne, a German-style board game by Hans im Glück?",recommend,boardgames,1,3
boardgames name Sherlock Holmes Consulting Detective. Sherlock Holmes Consulting Detective genre deduction game.,Sherlock Holmes Consulting Detective Deduction Game,"Have you heard of Sherlock Holmes Consulting Detective, the deduction board game?",recommend,boardgames,1,2
boardgames name A Game of Thrones. A Game of Thrones genre fantasy. A Game of Thrones maximum number of players 5. A Game of Thrones average rating good. A Game of Thrones minimum number of players 3. A Game of Thrones complexity rating advanced.,A Game Of Thrones Fantasy 5 Good 3 Advanced,"A Game of Thrones is an advanced fantasy board game for 3 to 5 players, with a good rating.",inform,boardgames,1,6
boardgames name Sherlock Holmes Consulting Detective. Sherlock Holmes Consulting Detective genre deduction game. Sherlock Holmes Consulting Detective complexity rating complex. Sherlock Holmes Consulting Detective maximum playing time 120. Sherlock Holmes Consulting Detective game mechanics deductive reasoning.,Sherlock Holmes Consulting Detective Deduction Game Complex 120 Deductive Reasoning,Sherlock Holmes Consulting Detective is a complex deduction board game with a maximum playing time of 120 minutes and game mechanics of deductive reasoning.,inform,boardgames,1,5
boardgames name Lord of the Rings. Lord of the Rings genre fantasy. Lord of the Rings minimum number of players 2. Lord of the Rings maximum number of players 5. Lord of the Rings average rating average.,Lord Of The Rings Fantasy 2 5 Average,"Lord of the Rings is a fantasy board game for 2-5 players, with an average rating.",inform,boardgames,1,5
boardgames name Barbarossa. Barbarossa publisher Franckh-Kosmos. Barbarossa instance of boardgames.,Barbarossa Franckh-Kosmos Board Game,"Have you ever played Barbarossa, the Franckh-Kosmos board game?",recommend,boardgames,1,3
boardgames name War of 1812. War of 1812 average rating average. War of 1812 instance of boardgames. War of 1812 publisher Columbia Games.,War Of 1812 Average Board Game Columbia Games,You said War of 1812 was just okay. Do you think all board games from Columbia Games are mediocre?,verify_attribute,boardgames,1,4
boardgames name Mystery Motive for Murder. Mystery Motive for Murder average rating average. Mystery Motive for Murder genre mystery fiction. Mystery Motive for Murder publisher Mayfair Games.,Mystery Motive For Murder Average Mystery Fiction Mayfair Games,You found Mystery Motive for Murder to be just okay. Do you think all mystery fiction board games from Mayfair Games are mediocre?,verify_attribute,boardgames,1,4
boardgames name Mystery Motive for Murder. Mystery Motive for Murder average rating average. Mystery Motive for Murder publisher Mayfair Games.,Mystery Motive For Murder Average Mayfair Games,You found Mystery Motive for Murder to be just okay. Do you think all board games by Mayfair Games are mediocre?,verify_attribute,boardgames,1,3
boardgames name Enchanted Forest. Enchanted Forest average rating average. Enchanted Forest publisher Ravensburger. Enchanted Forest minimum number of players 2.,Enchanted Forest Average Ravensburger 2,"Enchanted Forest is an average board game, but I like that it's published by Ravensburger and the minimum number of players is only 2.",give_opinion,boardgames,1,4
boardgames name Punaisten ja valkoisten taistelu Suomessa 1918. Punaisten ja valkoisten taistelu Suomessa 1918 country of origin Finland.,Punaisten Ja Valkoisten Taistelu Suomessa 1918 Finland,"Have you ever played a board game from Finland, such as Punaisten ja valkoisten taistelu Suomessa 1918?",suggest,boardgames,1,2
boardgames name Cosmic Encounter.,Cosmic Encounter,Are you talking about the board game Cosmic Encounter?,confirm,boardgames,1,1
boardgames name Chicago. Chicago average rating poor. Chicago publisher Playmix.,Chicago Poor Playmix,You didn't like Chicago. Do you think most board games from Playmix are boring?,verify_attribute,boardgames,1,3
boardgames name Mangala. Mangala genre abstract strategy game. Mangala instance of boardgames. Mangala complexity rating simple. Mangala maximum number of players 2. Mangala based on mancala. Mangala average rating average.,Mangala Abstract Strategy Game Board Game Simple 2 Mancala Average,"Mangala is a simple abstract strategy board game for up to two players, based on mancala, with an average rating.",inform,boardgames,1,7
boardgames name Dune. Dune genre science fiction. Dune instance of boardgames.,Dune Science Fiction Board Game,"Have you ever played a board game in the science fiction genre, like Dune?",suggest,boardgames,1,3
boardgames name Yomi. Yomi genre card game. Yomi average rating average. Yomi minimum number of players 2. Yomi minimum playing time 30. Yomi instance of boardgames. Yomi maximum number of players 2. Yomi complexity rating complex.,Yomi Card Game Average 2 30 Board Game 2 Complex,Yomi is a complex card game that can be played with two players in a minimum of 30 minutes. It has an average rating.,inform,boardgames,1,8
boardgames name Risk. Risk genre board wargame. Risk alternate names Risk!. Risk publisher Miro Company. Risk maximum number of players 6. Risk minimum number of players 2.,Risk Board Wargame Risk! Miro Company 6 2,"Risk!, also known as Risk, is a board wargame published by Miro Company. It can be played with 2 to 6 players.",inform,boardgames,1,6
boardgames name Chicago. Chicago genre strategy game. Chicago complexity rating complex. Chicago publication year 1986. Chicago minimum playing time 90. Chicago publisher Playmix.,Chicago Strategy Game Complex 1986 90 Playmix,Chicago is a complex strategy game published by Playmix in 1986. It has a minimum playing time of 90 minutes.,inform,boardgames,1,6
boardgames name Monopoly. Monopoly average rating poor. Monopoly game mechanics resource management.,Monopoly Poor Resource Management,You said Monopoly was boring. Is this usually how you feel about resource management board games?,verify_attribute,boardgames,1,3
boardgames name Monopoly. Monopoly game mechanics resource management.,Monopoly Resource Management,"Have you ever played a board game with a resource management mechanic, like Monopoly?",suggest,boardgames,1,2
boardgames name Scotland Yard. Scotland Yard genre deduction game. Scotland Yard alternate names Fanton.,Scotland Yard Deduction Game Fanton,"Have you ever heard of Scotland Yard, a deduction game that goes by the alternate name Fanton? It's a board game.",recommend,boardgames,1,3
boardgames name Axis and Allies. Axis and Allies average rating average. Axis and Allies genre board wargame.,Axis And Allies Average Board Wargame,You said Axis and Allies was just average. Is this the same for all board wargames?,verify_attribute,boardgames,1,3
boardgames name Crossings.,Crossings,"Have you played Crossings, the board game?",recommend,boardgames,1,1
boardgames name Scotland Yard. Scotland Yard genre deduction game. Scotland Yard game mechanics cooperative gameplay.,Scotland Yard Deduction Game Cooperative Gameplay,"Have you heard of Scotland Yard, a deduction board game with cooperative gameplay mechanics?",recommend,boardgames,1,3
boardgames specifier tedious. boardgames minimum number of players 3.,Tedious 3,What tedious board game can you play with at least three players?,request,boardgames,1,2
boardgames name HeroQuest. HeroQuest genre fantasy. HeroQuest maximum number of players 5. HeroQuest publisher Games Workshop. HeroQuest average rating good. HeroQuest minimum playing time 90.,Heroquest Fantasy 5 Games Workshop Good 90,HeroQuest is a fantasy board game published by Games Workshop with a good rating. It can take up to 5 players in a minimum of 90 minutes.,inform,boardgames,1,6
boardgames name Betrayal at House on the Hill. Betrayal at House on the Hill genre cooperative boardgames. Betrayal at House on the Hill instance of boardgames. Betrayal at House on the Hill average rating average. Betrayal at House on the Hill maximum number of players 6. Betrayal at House on the Hill complexity rating complex. Betrayal at House on the Hill minimum playing time 60.,Betrayal At House On The Hill Cooperative Board Game Board Game Average 6 Complex 60,Betrayal at House on the Hill is a complex cooperative board game for up to 6 players with an average rating. It has a minimum playing time of 60 minutes.,inform,boardgames,1,7
boardgames name Sherlock Holmes Consulting Detective. Sherlock Holmes Consulting Detective publication year 1981.,Sherlock Holmes Consulting Detective 1981,"Are you talking about the board game Sherlock Holmes Consulting Detective, published in 1981?",confirm,boardgames,1,2
boardgames name Enchanted Forest. Enchanted Forest genre fantasy. Enchanted Forest publisher Ravensburger.,Enchanted Forest Fantasy Ravensburger,"Have you heard of Enchanted Forest, a fantasy board game from Ravensburger?",recommend,boardgames,1,3
boardgames name Battle Masters. Battle Masters average rating average. Battle Masters based on Warhammer. Battle Masters complexity rating moderate.,Battle Masters Average Warhammer Moderate,Battle Masters is an average board game. Its moderate complexity level and theme based on Warhammer make it an enjoyable experience for gamers.,give_opinion,boardgames,1,4
boardgames specifier frustrating. boardgames genre deduction game.,Frustrating Deduction Game,What's the most frustrating deduction game board game you've ever played?,request,boardgames,1,2
boardgames specifier frustrating. boardgames game mechanics resource management.,Frustrating Resource Management,What board game with a resource management game mechanic is the most frustrating?,request,boardgames,1,2
boardgames name Betrayal at House on the Hill. Betrayal at House on the Hill developer Bruce Glassco. Betrayal at House on the Hill publisher Asmodee.,Betrayal At House On The Hill Bruce Glassco Asmodee,"Have you ever played a board game from Asmodee created by Bruce Glassco, like Betrayal at House on the Hill?",suggest,boardgames,1,3
boardgames specifier confusing. boardgames genre cooperative boardgames.,Confusing Cooperative Board Game,What's the most confusing cooperative board game you know of in the board game domain?,request,boardgames,1,2
boardgames specifier uninspiring. boardgames maximum number of players 8.,Uninspiring 8,What board game do you think is the most uninspiring for a game with up to 8 players?,request,boardgames,1,2
boardgames name Sherlock Holmes Consulting Detective. Sherlock Holmes Consulting Detective average rating excellent. Sherlock Holmes Consulting Detective publisher Space Cowboys. Sherlock Holmes Consulting Detective instance of boardgames.,Sherlock Holmes Consulting Detective Excellent Space Cowboys Board Game,Sherlock Holmes Consulting Detective is an excellent board game and I give it my highest recommendation. The publisher Space Cowboys did a great job of bringing this game to life.,give_opinion,boardgames,1,4
boardgames name Thurn and Taxis. Thurn and Taxis genre historical boardgames. Thurn and Taxis maximum number of players 4. Thurn and Taxis country of origin Germany. Thurn and Taxis complexity rating complex. Thurn and Taxis instance of boardgames. Thurn and Taxis minimum playing time 60. Thurn and Taxis average rating good.,Thurn And Taxis Historical Board Game 4 Germany Complex Board Game 60 Good,Thurn and Taxis is a complex German historical board game for up to 4 players with a minimum time of 60 minutes and a good rating.,inform,boardgames,1,8
boardgames name Lord of the Rings. Lord of the Rings average rating average. Lord of the Rings instance of boardgames.,Lord Of The Rings Average Board Game,You said Lord of the Rings was an average game. Do you think most board games are mediocre?,verify_attribute,boardgames,1,3
boardgames name Mystery Motive for Murder. Mystery Motive for Murder genre mystery fiction. Mystery Motive for Murder publication year 2015. Mystery Motive for Murder maximum number of players 5.,Mystery Motive For Murder Mystery Fiction 2015 5,"Mystery Motive for Murder is a mystery fiction board game for up to 5 players, published in 2015.",inform,boardgames,1,4
boardgames name Monopoly. Monopoly genre roll-and-move. Monopoly country of origin United States of America. Monopoly publisher Hasbro. Monopoly game mechanics resource management. Monopoly minimum number of players 2.,Monopoly Roll-And-Move United States Of America Hasbro Resource Management 2,"Monopoly is a roll-and-move board game from the United States of America, published by Hasbro and featuring resource management mechanics. It requires at least 2 players.",inform,boardgames,1,6
boardgames name Thurn and Taxis. Thurn and Taxis developer Andreas Seyfarth. Thurn and Taxis publication year 2006.,Thurn And Taxis Andreas Seyfarth 2006,"Are you talking about the Andreas Seyfarth board game, Thurn and Taxis, published in 2006?",confirm,boardgames,1,3
boardgames name Monopoly. Monopoly game mechanics resource management. Monopoly genre roll-and-move.,Monopoly Resource Management Roll-And-Move,"Have you heard of Monopoly, the roll-and-move board game with resource management game mechanics?",recommend,boardgames,1,3
boardgames name Yomi. Yomi alternate names Yomi: Fighting Card Game. Yomi instance of boardgames.,Yomi Yomi: Fighting Card Game Board Game,"Have you heard of Yomi, or its alternate name Yomi: Fighting Card Game? It is a board game.",recommend,boardgames,1,3
boardgames name Punaisten ja valkoisten taistelu Suomessa 1918. Punaisten ja valkoisten taistelu Suomessa 1918 genre wargame. Punaisten ja valkoisten taistelu Suomessa 1918 publication year 1918. Punaisten ja valkoisten taistelu Suomessa 1918 minimum number of players 2. Punaisten ja valkoisten taistelu Suomessa 1918 country of origin Finland. Punaisten ja valkoisten taistelu Suomessa 1918 instance of boardgames. Punaisten ja valkoisten taistelu Suomessa 1918 complexity rating simple.,Punaisten Ja Valkoisten Taistelu Suomessa 1918 Wargame 1918 2 Finland Board Game Simple,Punaisten ja valkoisten taistelu Suomessa 1918 is a simple wargame board game from Finland with a minimum of 2 players. It was published in 1918.,inform,boardgames,1,7
boardgames name Star Realms. Star Realms publisher White Wizard Games.,Star Realms White Wizard Games,"Have you played Star Realms, the board game from White Wizard Games?",recommend,boardgames,1,2
boardgames name Spirit Island. Spirit Island genre cooperative boardgames. Spirit Island complexity rating advanced. Spirit Island maximum number of players 4.,Spirit Island Cooperative Board Game Advanced 4,Spirit Island is an advanced cooperative board game for up to 4 players.,inform,boardgames,1,4
boardgames name Descent Journeys in the Dark. Descent Journeys in the Dark publisher Fantasy Flight Games.,Descent Journeys In The Dark Fantasy Flight Games,"Have you ever played a board game published by Fantasy Flight Games, like Descent Journeys in the Dark?",suggest,boardgames,1,2
boardgames name Barbarossa. Barbarossa maximum number of players 6.,Barbarossa 6,"Have you ever played a board game for up to 6 players, like Barbarossa?",suggest,boardgames,1,2
boardgames name Barbarossa. Barbarossa average rating average. Barbarossa publisher Franckh-Kosmos. Barbarossa instance of boardgames.,Barbarossa Average Franckh-Kosmos Board Game,You said Barbarossa was just okay. Do you usually find Franckh-Kosmos board games to be mediocre?,verify_attribute,boardgames,1,4
boardgames name Axis and Allies. Axis and Allies average rating average. Axis and Allies genre board wargame.,Axis And Allies Average Board Wargame,Axis and Allies is an average board game but I think it's worth playing because of its board wargame genre.,give_opinion,boardgames,1,3
boardgames name Betrayal at House on the Hill. Betrayal at House on the Hill average rating average. Betrayal at House on the Hill developer Bruce Glassco. Betrayal at House on the Hill publisher Asmodee.,Betrayal At House On The Hill Average Bruce Glassco Asmodee,You said Betrayal at House on the Hill was just okay. Do you think all board games by Bruce Glassco and Asmodee are mediocre?,verify_attribute,boardgames,1,4
boardgames name Battle Masters. Battle Masters instance of boardgames.,Battle Masters Board Game,"Have you ever played a board game, like Battle Masters?",suggest,boardgames,1,2
boardgames name Betrayal at House on the Hill. Betrayal at House on the Hill publisher Hasbro. Betrayal at House on the Hill instance of boardgames.,Betrayal At House On The Hill Hasbro Board Game,Are you talking about the Hasbro board game Betrayal at House on the Hill?,confirm,boardgames,1,3
boardgames name Descent Journeys in the Dark. Descent Journeys in the Dark genre fantasy. Descent Journeys in the Dark minimum number of players 2. Descent Journeys in the Dark instance of boardgames. Descent Journeys in the Dark complexity rating advanced. Descent Journeys in the Dark publisher Fantasy Flight Games. Descent Journeys in the Dark publication year 2005.,Descent Journeys In The Dark Fantasy 2 Board Game Advanced Fantasy Flight Games 2005,Descent Journeys in the Dark is an advanced fantasy board game published by Fantasy Flight Games in 2005 for a minimum of 2 players.,inform,boardgames,1,7
boardgames specifier stimulating. boardgames genre roll-and-move.,Stimulating Roll-And-Move,Are there any stimulating roll-and-move games in the board game domain?,request,boardgames,1,2
boardgames name Afrikan tähti. Afrikan tähti genre roll-and-move. Afrikan tähti instance of boardgames.,Afrikan Tähti Roll-And-Move Board Game,"Have you heard of Afrikan tähti, a roll-and-move board game?",recommend,boardgames,1,3
boardgames name A Game of Thrones. A Game of Thrones maximum number of players 5. A Game of Thrones instance of boardgames.,A Game Of Thrones 5 Board Game,"Have you ever played a board game for five players, like A Game of Thrones?",suggest,boardgames,1,3
boardgames name Dune. Dune average rating excellent. Dune genre science fiction. Dune maximum number of players 6.,Dune Excellent Science Fiction 6,"I think Dune is an excellent board game. The science fiction genre makes it interesting, and the maximum number of players of 6 makes it great for a group.",give_opinion,boardgames,1,4
boardgames name Yomi. Yomi genre card game. Yomi complexity rating complex. Yomi minimum number of players 2. Yomi instance of boardgames. Yomi alternate names Yomi: Fighting Card Game.,Yomi Card Game Complex 2 Board Game Yomi: Fighting Card Game,"Yomi: Fighting Card Game, also known as Yomi, is a complex board game for at least two players.",inform,boardgames,1,6
boardgames name Yomi. Yomi genre card game. Yomi complexity rating complex. Yomi maximum number of players 2. Yomi instance of boardgames. Yomi alternate names Yomi: Fighting Card Game.,Yomi Card Game Complex 2 Board Game Yomi: Fighting Card Game,"Yomi: Fighting Card Game, also known as Yomi, is a complex board game for up to 2 players.",inform,boardgames,1,6
boardgames name Enchanted Forest. Enchanted Forest average rating average. Enchanted Forest maximum number of players 6. Enchanted Forest minimum playing time 30.,Enchanted Forest Average 6 30,"Enchanted Forest is an average board game, but I appreciate the maximum of 6 players and the minimum playing time of 30 minutes.",give_opinion,boardgames,1,4
boardgames name Monopoly. Monopoly average rating poor. Monopoly instance of boardgames. Monopoly minimum number of players 2.,Monopoly Poor Board Game 2,"Monopoly is a classic board game, but it's not very enjoyable. The poor rating and minimum number of players of 2 make it a bit too limited for me.",give_opinion,boardgames,1,4
boardgames specifier tedious. boardgames genre fantasy.,Tedious Fantasy,What tedious fantasy board game have you played?,request,boardgames,1,2
boardgames name Mangala. Mangala based on mancala. Mangala instance of boardgames.,Mangala Mancala Board Game,"Have you heard of Mangala, the board game based on mancala?",recommend,boardgames,1,3
boardgames name Monopoly. Monopoly game mechanics resource management. Monopoly based on The Landlords Game.,Monopoly Resource Management The Landlord'S Game,"Have you heard of Monopoly, the board game with resource management game mechanics based on The Landlords Game?",recommend,boardgames,1,3
boardgames specifier uninspiring. boardgames genre German-style boardgames.,Uninspiring German-Style Board Game,Have you ever played an uninspiring German-style board game?,request,boardgames,1,2
boardgames name Carcassonne. Carcassonne genre German-style boardgames. Carcassonne instance of boardgames.,Carcassonne German-Style Board Game Board Game,"Have you ever played Carcassonne, a German-style board game?",recommend,boardgames,1,3
boardgames name Stratego. Stratego genre board wargame. Stratego average rating average. Stratego minimum playing time 45. Stratego minimum number of players 2. Stratego complexity rating moderate. Stratego instance of boardgames. Stratego maximum number of players 2.,Stratego Board Wargame Average 45 2 Moderate Board Game 2,Stratego is a moderate board wargame with an average rating. It can be played by 2 players in a minimum of 45 minutes.,inform,boardgames,1,8
boardgames specifier stimulating. boardgames genre German-style boardgames.,Stimulating German-Style Board Game,Have you ever played a stimulating German-style board game?,request,boardgames,1,2
boardgames specifier tedious. boardgames genre strategy game.,Tedious Strategy Game,What's the most tedious strategy game you know of in the board game domain?,request,boardgames,1,2
boardgames name Risk. Risk developer Albert Lamorisse.,Risk Albert Lamorisse,"Have you played Risk, the board game developed by Albert Lamorisse?",recommend,boardgames,1,2
boardgames name Barbarossa. Barbarossa genre fantasy. Barbarossa publication year 1988. Barbarossa minimum number of players 3. Barbarossa complexity rating moderate. Barbarossa publisher Franckh-Kosmos.,Barbarossa Fantasy 1988 3 Moderate Franckh-Kosmos,Barbarossa is a 1988 fantasy board game published by Franckh-Kosmos. It requires a minimum of 3 players and has a moderate complexity rating.,inform,boardgames,1,6
boardgames name Stratego. Stratego genre board wargame.,Stratego Board Wargame,"Have you played Stratego, the board wargame?",recommend,boardgames,1,2
boardgames name A Game of Thrones. A Game of Thrones genre fantasy.,A Game Of Thrones Fantasy,"Have you played A Game of Thrones, a fantasy board game?",recommend,boardgames,1,2
boardgames name HeroQuest. HeroQuest average rating good. HeroQuest genre fantasy.,Heroquest Good Fantasy,HeroQuest is a good board game with a great fantasy genre. It's definitely worth playing.,give_opinion,boardgames,1,3
boardgames name Chicago. Chicago average rating poor. Chicago minimum playing time 90. Chicago instance of boardgames.,Chicago Poor 90 Board Game,Chicago is a board game with a poor rating. The minimum playing time of 90 minutes makes it too long for my taste.,give_opinion,boardgames,1,4
boardgames name Star Realms. Star Realms genre science fiction. Star Realms minimum playing time 20. Star Realms maximum number of players 6. Star Realms publisher White Wizard Games. Star Realms average rating excellent. Star Realms complexity rating moderate. Star Realms minimum number of players 2.,Star Realms Science Fiction 20 6 White Wizard Games Excellent Moderate 2,"Star Realms, published by White Wizard Games, is a moderate science fiction board game with an excellent rating. It can be played with 2 to 6 players in a minimum of 20 minutes.",inform,boardgames,1,8
"boardgames name Afrikan tähti. Afrikan tähti alternate names African Star, Diamond Hunt. Afrikan tähti publication year 1951.","Afrikan Tähti African Star, Diamond Hunt 1951","Are you referring to Afrikan tähti (or African Star/Diamond Hunt), the board game published in 1951?",confirm,boardgames,1,3
boardgames name Mystery Motive for Murder. Mystery Motive for Murder developer Bruce Glassco. Mystery Motive for Murder publisher Mayfair Games.,Mystery Motive For Murder Bruce Glassco Mayfair Games,"Have you ever played a board game by Bruce Glassco published by Mayfair Games, such as Mystery Motive for Murder?",suggest,boardgames,1,3
boardgames name Risk. Risk genre board wargame. Risk developer Albert Lamorisse.,Risk Board Wargame Albert Lamorisse,"Have you heard of Risk, a board wargame developed by Albert Lamorisse?",recommend,boardgames,1,3
boardgames name Monopoly. Monopoly genre roll-and-move. Monopoly minimum playing time 60.,Monopoly Roll-And-Move 60,Monopoly is a roll-and-move board game with a minimum playing time of 60 minutes.,inform,boardgames,1,3
boardgames name Axis and Allies. Axis and Allies average rating average. Axis and Allies genre board wargame. Axis and Allies developer Larry Harris.,Axis And Allies Average Board Wargame Larry Harris,"You said Axis and Allies was average. Is this your opinion of all board wargames by Larry Harris, too?",verify_attribute,boardgames,1,4
boardgames specifier confusing. boardgames game mechanics deductive reasoning.,Confusing Deductive Reasoning,What's the most confusing board game with deductive reasoning game mechanics you know of?,request,boardgames,1,2
boardgames name Afrikan tähti. Afrikan tähti average rating poor. Afrikan tähti maximum number of players 6. Afrikan tähti minimum number of players 2.,Afrikan Tähti Poor 6 2,"Afrikan tähti is a poor board game in my opinion. With a maximum number of players of 6 and a minimum of 2, it is not very engaging.",give_opinion,boardgames,1,4
boardgames name Risk. Risk genre board wargame. Risk instance of boardgames.,Risk Board Wargame Board Game,Risk is a board wargame.,inform,boardgames,1,3
boardgames name Thurn and Taxis. Thurn and Taxis publisher Hans im Glück.,Thurn And Taxis Hans Im Glück,"Have you ever played a board game published by Hans im Glück, like Thurn and Taxis?",suggest,boardgames,1,2
boardgames name Betrayal at House on the Hill. Betrayal at House on the Hill average rating average. Betrayal at House on the Hill genre horror fiction. Betrayal at House on the Hill instance of boardgames.,Betrayal At House On The Hill Average Horror Fiction Board Game,You found Betrayal at House on the Hill to be average. Do you usually think horror fiction board games are just okay?,verify_attribute,boardgames,1,4
boardgames name Sherlock Holmes Consulting Detective. Sherlock Holmes Consulting Detective genre deduction game. Sherlock Holmes Consulting Detective average rating excellent. Sherlock Holmes Consulting Detective maximum number of players 8. Sherlock Holmes Consulting Detective publisher Space Cowboys.,Sherlock Holmes Consulting Detective Deduction Game Excellent 8 Space Cowboys,Sherlock Holmes Consulting Detective is an excellent deduction board game published by Space Cowboys. It can accommodate up to 8 players.,inform,boardgames,1,5
boardgames name Spirit Island. Spirit Island average rating excellent. Spirit Island publication year 2017.,Spirit Island Excellent 2017,"Spirit Island is an excellent board game in my opinion. With a publication year of 2017, it's a modern game with lots of exciting features.",give_opinion,boardgames,1,3
boardgames name Barbarossa. Barbarossa average rating average. Barbarossa complexity rating moderate. Barbarossa publisher Franckh-Kosmos.,Barbarossa Average Moderate Franckh-Kosmos,Barbarossa is an average board game in my opinion. The moderate complexity rating and the publisher Franckh-Kosmos make it an enjoyable game.,give_opinion,boardgames,1,4
boardgames specifier educational. boardgames game mechanics resource management.,Educational Resource Management,What educational board game with a resource management game mechanic do you recommend?,request,boardgames,1,2
boardgames name Chicago. Chicago average rating poor. Chicago publication year 1986. Chicago genre strategy game.,Chicago Poor 1986 Strategy Game,"Chicago is a board game with a poor rating and an old publication year of 1986. I think the strategy game genre has evolved since then, so it doesn't quite hold up.",give_opinion,boardgames,1,4
boardgames name Monopoly. Monopoly genre roll-and-move. Monopoly alternate names Deluxe Monopoly.,Monopoly Roll-And-Move Deluxe Monopoly,"Monopoly, also known as Deluxe Monopoly, is a roll-and-move board game.",inform,boardgames,1,3
boardgames name Twilight Struggle. Twilight Struggle genre board wargame. Twilight Struggle average rating excellent. Twilight Struggle minimum number of players 2. Twilight Struggle publisher GMT Games. Twilight Struggle complexity rating advanced.,Twilight Struggle Board Wargame Excellent 2 Gmt Games Advanced,Twilight Struggle is an advanced board wargame published by GMT Games with an excellent rating. It requires at least 2 players.,inform,boardgames,1,6
boardgames name Chicago.,Chicago,Have you heard of the board game Chicago?,recommend,boardgames,1,1
boardgames name Dune.,Dune,"Have you ever played a board game, like Dune?",suggest,boardgames,1,1
boardgames name Scotland Yard. Scotland Yard average rating average. Scotland Yard maximum number of players 6. Scotland Yard publication year 1983.,Scotland Yard Average 6 1983,"Scotland Yard is an average board game, but its maximum number of players of 6 and its publication year of 1983 give it a classic feel.",give_opinion,boardgames,1,4
