mr_new,pseudo_mr,text,da,entity,num_hops,num_triples
athletes name John Fleck. John Fleck member of sports team Scotland national football team. Kieran Tierney member of sports team Scotland national football team. John Fleck member of sports team Rangers F.C. John Fleck member of sports team Scotland national under-19 football team. John Fleck member of sports team Scotland national under-21 football team. John Fleck member of sports team Scotland national under-17 football team. John Fleck member of sports team Blackpool F.C.,John Fleck Scotland national football team Kieran Tierney Rangers F.C. Scotland national under-19 football team Scotland national under-21 football team Scotland national under-17 football team Blackpool F.C.,"John Fleck has been a member of the Scotland national football team, Rangers F.C., Scotland national under-19 football team, Scotland national under-21 football team, Scotland national under-17 football team, and Blackpool F.C.",inform,athletes,2,8
athletes name Lionel Messi. Lionel Messi member of sports team Paris Saint-Germain F.C. Neymar member of sports team Paris Saint-Germain F.C. Lionel Messi sport association football. Lionel Messi sport association football. Cristóbal Parralo member of sports team Paris Saint-Germain F.C. Mikel Arteta member of sports team Paris Saint-Germain F.C.,Lionel Messi Paris Saint-Germain F.C. Neymar association football association football Cristóbal Parralo Mikel Arteta,"Lionel Messi, Neymar, Cristóbal Parralo and Mikel Arteta are all members of the Paris Saint-Germain F.C. association football team.",inform,athletes,2,7
athletes name Magic Johnson. Magic Johnson position played on team / speciality power forward. Al Jefferson position played on team / speciality power forward.,Magic Johnson power forward Al Jefferson,"Do you know of any power forward players, such as Magic Johnson or Al Jefferson?",suggest,athletes,2,3
athletes name Dwayne Johnson. Dwayne Johnson sport professional wrestling. Kane sport professional wrestling.,Dwayne Johnson professional wrestling Kane,Dwayne Johnson and Kane are professional wrestlers.,inform,athletes,2,3
athletes name Cristiano Ronaldo. Cristiano Ronaldo member of sports team Al-Nassr. Abderrazak Hamdallah member of sports team Al-Nassr.,Cristiano Ronaldo Al-Nassr Abderrazak Hamdallah,Cristiano Ronaldo and Abderrazak Hamdallah are both members of Al-Nassr sports team.,inform,athletes,2,3
athletes name O. J. Simpson. O. J. Simpson sport American football. Mark Harmon sport American football. O. J. Simpson member of sports team San Francisco 49ers. O. J. Simpson member of sports team USC Trojans football. O. J. Simpson member of sports team San Francisco 49ers. O. J. Simpson member of sports team San Francisco 49ers.,O. J. Simpson American football Mark Harmon San Francisco 49ers USC Trojans football San Francisco 49ers San Francisco 49ers,"O. J. Simpson is an American Football athlete who has played for the San Francisco 49ers, USC Trojans football, and San Francisco 49ers.",inform,athletes,2,7
athletes name Zizinho. Zizinho member of sports team Clube de Regatas do Flamengo. Clube de Regatas do Flamengo sport women's association football. Zizinho sport association football. Zizinho sport association football. Zizinho member of sports team Audax Italiano. Zizinho member of sports team Audax Italiano. Clube de Regatas do Flamengo sport swimming.,Zizinho Clube de Regatas do Flamengo women's association football association football association football Audax Italiano Audax Italiano swimming,"Zizinho is an association football player who is a member of the Clube de Regatas do Flamengo, which offers women's association football and swimming, and Audax Italiano.",inform,athletes,2,8
athletes name John Fleck. John Fleck member of sports team Scotland national football team. Kieran Tierney member of sports team Scotland national football team. John Fleck member of sports team Scotland national under-21 football team. John Fleck member of sports team Rangers F.C. John Fleck member of sports team Coventry City F.C. John Fleck position played on team / speciality midfielder. midfielder sport association football.,John Fleck Scotland national football team Kieran Tierney Scotland national under-21 football team Rangers F.C. Coventry City F.C. midfielder association football,"John Fleck is an association football midfielder who plays for the Scotland national football team, Scotland national under-21 football team, Rangers F.C. and Coventry City F.C. Kieran Tierney is also a member of the Scotland national football team.",inform,athletes,2,8
athletes name Leon Osman. Leon Osman member of sports team Everton F.C. Everton F.C. sport association football. Leon Osman rating okay. Leon Osman member of sports team Derby County F.C.,Leon Osman Everton F.C. association football okay Derby County F.C.,Leon Osman is an okay rated association football player who has played for Everton F.C. and Derby County F.C.,inform,athletes,2,5
athletes name Besart Berisha. Besart Berisha member of sports team Burnley F.C. Peter Crouch member of sports team Burnley F.C. Besart Berisha member of sports team Aalborg Boldspilklub. Besart Berisha member of sports team Arminia Bielefeld. Besart Berisha member of sports team AC Horsens. Besart Berisha member of sports team Aalborg Boldspilklub. Besart Berisha member of sports team Arminia Bielefeld.,Besart Berisha Burnley F.C. Peter Crouch Aalborg Boldspilklub Arminia Bielefeld AC Horsens Aalborg Boldspilklub Arminia Bielefeld,"Besart Berisha is a footballer who has played for teams such as Burnley F.C., Aalborg Boldspilklub, Arminia Bielefeld, and AC Horsens.",inform,athletes,2,8
athletes name Ahmad Nourollahi. Ahmad Nourollahi member of sports team Iran national football team. Javad Nekounam member of sports team Iran national football team. Ahmad Nourollahi member of sports team Iran national under-17 football team. Ahmad Nourollahi member of sports team Shabab Al Ahli Club. Ahmad Nourollahi member of sports team Iran national under-17 football team. Ramin Rezaian member of sports team Iran national football team.,Ahmad Nourollahi Iran national football team Javad Nekounam Iran national under-17 football team Shabab Al Ahli Club Iran national under-17 football team Ramin Rezaian,"Ahmad Nourollahi and Javad Nekounam are members of the Iran national football team, as well as the Iran national under-17 football team and the Shabab Al Ahli Club. Ramin Rezaian is also a member of the Iran national football team.",inform,athletes,2,7
athletes name Ahmad Nourollahi. Ahmad Nourollahi member of sports team Iran national football team. Ramin Rezaian member of sports team Iran national football team. Ahmad Nourollahi member of sports team Shabab Al Ahli Club. Ahmad Nourollahi position played on team / speciality midfielder. midfielder sport association football. Rouzbeh Cheshmi member of sports team Iran national football team.,Ahmad Nourollahi Iran national football team Ramin Rezaian Shabab Al Ahli Club midfielder association football Rouzbeh Cheshmi,Ahmad Nourollahi is a midfielder for the Iran national football team and the Shabab Al Ahli Club. Ramin Rezaian and Rouzbeh Cheshmi are also part of the Iran national football team.,inform,athletes,2,7
athletes name Lionel Messi. Lionel Messi rating excellent. Lionel Messi member of sports team Paris Saint-Germain F.C.,excellent Lionel Messi Paris Saint-Germain F.C.,You said you love Lionel Messi when he's a member of Paris Saint-Germain F.C.. Do you think all players for that team are excellent?,verify_attribute,athletes,2,3
athletes name Fredy Montero. Fredy Montero rating okay. Fredy Montero member of sports team Millonarios. Fredy Montero member of sports team Seattle Sounders FC.,okay Fredy Montero Millonarios Seattle Sounders FC,You said that Fredy Montero is okay. Is that your opinion of all members of Millonarios and Seattle Sounders FC?,verify_attribute,athletes,2,4
athletes name Sam Morsy. Sam Morsy member of sports team Wigan Athletic F.C. Lee Cattermole member of sports team Wigan Athletic F.C. Sam Morsy member of sports team Chesterfield F.C.,Sam Morsy Wigan Athletic F.C. Lee Cattermole Chesterfield F.C.,Sam Morsy and Lee Cattermole both play for Wigan Athletic F.C. and Chesterfield F.C.,inform,athletes,2,4
athletes name O. J. Simpson. O. J. Simpson sport American football. Nick Saban sport American football. Terry Crews sport American football.,O. J. Simpson American football Nick Saban Terry Crews,"Have you heard of O. J. Simpson, Nick Saban and Terry Crews? They are all professional American football players.",recommend,athletes,2,4
athletes name Nilmar. Nilmar member of sports team Olympique Lyonnais. Sylvain Wiltord member of sports team Olympique Lyonnais. Nilmar member of sports team S.C. Internacional. Nilmar member of sports team Al-Duhail SC. Nilmar member of sports team Brazil national football team. Nilmar member of sports team El Jaish SC.,Nilmar Olympique Lyonnais Sylvain Wiltord S.C. Internacional Al-Duhail SC Brazil national football team El Jaish SC,"Nilmar has played for the Olympique Lyonnais, S.C. Internacional, Al-Duhail SC, Brazil national football team, and El Jaish SC. Sylvain Wiltord is a member of Olympique Lyonnais.",inform,athletes,2,7
athletes name Peter Lorimer. Peter Lorimer member of sports team Scotland national football team. Tommy Lawrence member of sports team Scotland national football team. Peter Lorimer member of sports team York City F.C. Peter Lorimer member of sports team Hapoel Haifa F.C. Matt Busby member of sports team Scotland national football team.,Peter Lorimer Scotland national football team Tommy Lawrence York City F.C. Hapoel Haifa F.C. Matt Busby,"Peter Lorimer has been a member of the Scotland national football team, York City F.C. and Hapoel Haifa F.C., while Tommy Lawrence and Matt Busby are both members of the Scotland national football team.",inform,athletes,2,6
athletes name Arike Ogunbowale. Arike Ogunbowale member of sports team Notre Dame Fighting Irish women's basketball. Jackie Young member of sports team Notre Dame Fighting Irish women's basketball. Arike Ogunbowale position played on team / speciality point guard. point guard sport basketball. Arike Ogunbowale position played on team / speciality point guard. point guard sport basketball.,Arike Ogunbowale Notre Dame Fighting Irish women's basketball Jackie Young point guard basketball point guard basketball,"Arike Ogunbowale and Jackie Young are both members of the Notre Dame Fighting Irish women's basketball team. Arike Ogunbowale plays as a point guard, specializing in basketball. Jackie Young also plays as a point guard, specializing in basketball.",inform,athletes,2,7
athletes name VfB Stuttgart. VfB Stuttgart rating okay. Marco Kurz member of sports team VfB Stuttgart.,okay VfB Stuttgart Marco Kurz,What is it about Marco Kurz that makes you think okay of VfB Stuttgart?,request_explanation,athletes,2,3
athletes name O. J. Simpson. O. J. Simpson sport American football. Brett Favre sport American football. O. J. Simpson member of sports team San Francisco 49ers. O. J. Simpson member of sports team San Francisco 49ers. O. J. Simpson sport athletics. O. J. Simpson member of sports team San Francisco 49ers. Nick Saban sport American football.,O. J. Simpson American football Brett Favre San Francisco 49ers San Francisco 49ers athletics San Francisco 49ers Nick Saban,O.J. Simpson is an American Football player who represented San Francisco 49ers in athletics. Brett Favre and Nick Saban are also American Football players.,inform,athletes,2,8
athletes name David Campese. David Campese sport rugby union. Adam Whitelock sport rugby union. David Campese member of sports team Randwick DRUFC. David Campese member of sports team Petrarca Rugby. David Campese sport rugby sevens. Tomás O'Leary sport rugby union. James Haskell sport rugby union.,David Campese rugby union Adam Whitelock Randwick DRUFC Petrarca Rugby rugby sevens Tomás O'Leary James Haskell,"David Campese is a rugby union and rugby sevens player who has played for Randwick DRUFC and Petrarca Rugby, while Adam Whitelock, Tomás O'Leary and James Haskell are all rugby union players.",inform,athletes,2,8
athletes name Venus Williams. Venus Williams member of sports team United States Billie Jean King Cup team. Chris Evert member of sports team United States Billie Jean King Cup team. Venus Williams sport tennis. Venus Williams sport tennis. Venus Williams sport tennis. Gigi Fernández member of sports team United States Billie Jean King Cup team.,Venus Williams United States Billie Jean King Cup team Chris Evert tennis tennis tennis Gigi Fernández,"Venus Williams, Chris Evert and Gigi Fernández were all members of the United States Billie Jean King Cup team in tennis.",inform,athletes,2,7
athletes name Neymar. Neymar rating okay. Neymar member of sports team Paris Saint-Germain F.C.,okay Neymar Paris Saint-Germain F.C.,Neymar is an okay member of Paris Saint-Germain F.C.. He is competent but does not stand out in particular.,give_opinion,athletes,2,3
athletes name Kiki VanDeWeghe. Kiki VanDeWeghe member of sports team New York Knicks. Phil Jackson member of sports team New York Knicks. Kiki VanDeWeghe member of sports team UCLA Bruins men's basketball. Kiki VanDeWeghe member of sports team Portland Trail Blazers. Sergio Rodríguez member of sports team New York Knicks.,Kiki VanDeWeghe New York Knicks Phil Jackson UCLA Bruins men's basketball Portland Trail Blazers Sergio Rodríguez,"Kiki VanDeWeghe has played for the New York Knicks, UCLA Bruins men's basketball, and the Portland Trail Blazers, while Phil Jackson and Sergio Rodríguez have only played for the New York Knicks.",inform,athletes,2,6
athletes name Conor Washington. Conor Washington member of sports team Newport County A.F.C. Ben Davies member of sports team Newport County A.F.C. Conor Washington sport association football.,Conor Washington Newport County A.F.C. Ben Davies association football,Conor Washington and Ben Davies are both association football players who are part of Newport County A.F.C.,inform,athletes,2,4
athletes name Wilt Chamberlain. Wilt Chamberlain member of sports team Philadelphia 76ers. Andre Iguodala member of sports team Philadelphia 76ers. Wilt Chamberlain member of sports team Los Angeles Lakers. Jimmy Butler member of sports team Philadelphia 76ers.,Wilt Chamberlain Philadelphia 76ers Andre Iguodala Los Angeles Lakers Jimmy Butler,Wilt Chamberlain was a member of the Philadelphia 76ers and Los Angeles Lakers. Andre Iguodala and Jimmy Butler are members of the Philadelphia 76ers.,inform,athletes,2,5
athletes name Matt Holland. Matt Holland member of sports team Ipswich Town F.C. David Johnson member of sports team Ipswich Town F.C.,Matt Holland Ipswich Town F.C. David Johnson,"Have you ever heard of any members of Ipswich Town F.C., such as Matt Holland and David Johnson?",suggest,athletes,2,3
athletes name John Fleck. John Fleck position played on team / speciality midfielder. Paul Pogba position played on team / speciality midfielder.,John Fleck midfielder Paul Pogba,"Are you familiar with any midfielders, like John Fleck or Paul Pogba?",suggest,athletes,2,3
athletes name Robert Lewandowski. Robert Lewandowski member of sports team FC Barcelona. Andreu Fontàs member of sports team FC Barcelona. Robert Lewandowski sport association football. Robert Lewandowski sport association football. Robert Lewandowski sport association football. Paulinho member of sports team FC Barcelona. David Villa member of sports team FC Barcelona.,Robert Lewandowski FC Barcelona Andreu Fontàs association football association football association football Paulinho David Villa,"Robert Lewandowski, Andreu Fontàs, Paulinho, and David Villa are all association football players for FC Barcelona.",inform,athletes,2,8
athletes name Lionel Messi. Lionel Messi member of sports team Paris Saint-Germain F.C. Gianluigi Buffon member of sports team Paris Saint-Germain F.C. Lionel Messi sport association football. Lionel Messi sport association football.,Lionel Messi Paris Saint-Germain F.C. Gianluigi Buffon association football association football,Lionel Messi and Gianluigi Buffon are both members of the Paris Saint-Germain F.C. association football team.,inform,athletes,2,5
athletes name Luigi Di Biagio. Luigi Di Biagio member of sports team Inter Milan. Alessandro Bastoni member of sports team Inter Milan.,Luigi Di Biagio Inter Milan Alessandro Bastoni,Luigi Di Biagio and Alessandro Bastoni both play for Inter Milan.,inform,athletes,2,3
athletes name Venus Williams. Venus Williams member of sports team United States Billie Jean King Cup team. Mary Joe Fernández member of sports team United States Billie Jean King Cup team. Venus Williams sport tennis.,Venus Williams United States Billie Jean King Cup team Mary Joe Fernández tennis,Have you heard of Venus Williams and Mary Joe Fernández? They are both on the United States Billie Jean King Cup team for tennis.,recommend,athletes,2,4
athletes name Ahmad Nourollahi. Ahmad Nourollahi rating okay. Ahmad Nourollahi member of sports team Iran national under-17 football team. Ahmad Nourollahi sport association football.,okay Ahmad Nourollahi Iran national under-17 football team association football,Ahmad Nourollahi is an okay association football player. He has shown some promise as a member of the Iran national under-17 football team.,give_opinion,athletes,2,4
athletes name O. J. Simpson. O. J. Simpson sport American football. Mark Harmon sport American football. O. J. Simpson member of sports team San Francisco 49ers. O. J. Simpson sport athletics. Terry Crews sport American football.,O. J. Simpson American football Mark Harmon San Francisco 49ers athletics Terry Crews,"O. J. Simpson is an American football player and athlete who was a member of the San Francisco 49ers. Mark Harmon, Terry Crews also play American football.",inform,athletes,2,6
athletes name Neymar. Neymar member of sports team Paris Saint-Germain F.C. Marcelo Lipatín member of sports team Paris Saint-Germain F.C. Neymar sport association football. Neymar sport association football. Neymar sport association football. Neymar sport association football. Neymar sport association football.,Neymar Paris Saint-Germain F.C. Marcelo Lipatín association football association football association football association football association football,Neymar and Marcelo Lipatín are both members of the Paris Saint-Germain F.C. association football team.,inform,athletes,2,8
athletes name Sam Morsy. Sam Morsy member of sports team Wigan Athletic F.C. Antonio Valencia member of sports team Wigan Athletic F.C. Sam Morsy member of sports team Barnsley F.C. Ian Baraclough member of sports team Wigan Athletic F.C.,Sam Morsy Wigan Athletic F.C. Antonio Valencia Barnsley F.C. Ian Baraclough,"Sam Morsy and Antonio Valencia are members of Wigan Athletic F.C., while Sam Morsy is also a member of Barnsley F.C., along with Ian Baraclough.",inform,athletes,2,5
athletes name Liam Neeson. Liam Neeson member of sports team Bohemian F.C. Liam Patton member of sports team Bohemian F.C. Liam Neeson sport association football. Liam Neeson sport boxing. Charlie Webb member of sports team Bohemian F.C.,Liam Neeson Bohemian F.C. Liam Patton association football boxing Charlie Webb,"Liam Neeson, Liam Patton, and Charlie Webb are all association football and boxing players who play for Bohemian F.C.",inform,athletes,2,6
athletes name Paul Pogba. Paul Pogba member of sports team Juventus F.C. Simone Perrotta member of sports team Juventus F.C. Paul Pogba sport association football. Paul Pogba sport association football.,Paul Pogba Juventus F.C. Simone Perrotta association football association football,Paul Pogba and Simone Perrotta both play for the Juventus F.C. in association football.,inform,athletes,2,5
