mr_new,pseudo_mr,text,da,entity,num_hops,num_triples,pred,da_acc,LM_prob,PPL,pseudo_bleu,BBLEU
Twin Peaks screenwriter Tricia Brock. Tricia Brock genre contemporary Christian music. Twin Peaks domain tv.,Twin Peaks Tricia Brock contemporary Christian music," Twin Peaks was written by Tricia Brock, who is known for her contemporary Christian music.",inform,TV shows,2,3,inform,1,0.01251456286,79.90690613,12.51223692,0.9079401
Yellowstone screenwriter Taylor Sheridan. Those Who Wish Me Dead producer Taylor Sheridan. Yellowstone domain tv.,Yellowstone Taylor Sheridan Those Who Wish Me Dead," Have you seen Yellowstone, written by Taylor Sheridan who also produced Those Who Wish Me Dead?",recommend,TV shows,2,3,recommend,1,0.004062068274,246.1800079,23.90945316,0.86880785
Yellowstone genre drama television series. Will It Snow For Christmas? genre drama television series. Yellowstone domain tv.,Yellowstone drama television series Will It Snow For Christmas?,Did you follow the drama television series Yellowstone or Will It Snow For Christmas?,suggest,TV shows,2,3,suggest,1,0.003131842363,319.3008728,42.31178542,0.9281869
Twin Peaks producer David Lynch. David Lynch genre magic realism. Twin Peaks domain tv.,Twin Peaks David Lynch magic realism,Twin Peaks is a magic realism TV series produced by David Lynch.,inform,TV shows,2,3,inform,1,0.0199183795,50.20488739,10.70080152,0.88353986
Stargirl genre action television series. Supernatural genre action television series. Stargirl domain tv.,Stargirl action television series Supernatural,Stargirl is an action television series. Supernatural is an action television series.,inform,TV shows,2,3,inform,1,0.03121097423,32.04001236,12.01105543,0.88827455
Yellowstone screenwriter Taylor Sheridan. 1923 creator Taylor Sheridan. Yellowstone domain tv.,Yellowstone Taylor Sheridan 1923," Have you seen any of Taylor Sheridan's works, like Yellowstone and 1923?",suggest,TV shows,2,3,suggest,1,0.00539952853,185.201355,3.737437944,0.88972133
Yellowstone screenwriter Taylor Sheridan. Those Who Wish Me Dead producer Taylor Sheridan. Yellowstone domain tv.,Yellowstone Taylor Sheridan Those Who Wish Me Dead," Are you familiar with any of Taylor Sheridan's works, such as Yellowstone or Those Who Wish Me Dead?",suggest,TV shows,2,3,suggest,1,0.01502913822,66.53741455,19.49624908,0.8608491
Breaking Bad cast member Norbert Weisser. Alias cast member Norbert Weisser. Breaking Bad domain tv.,Breaking Bad Norbert Weisser Alias," Did you watch either Breaking Bad or Alias, featuring Norbert Weisser?",suggest,TV shows,2,3,suggest,1,0.007928365495,126.1294022,9.23843021,0.8665647
Vikings screenwriter Michael Hirst. Michael Hirst genre historical prose literature. Vikings domain tv.,Vikings Michael Hirst historical prose literature," Vikings is a television series written by Michael Hirst, based on his historical prose literature.",inform,TV shows,2,3,inform,1,0.01092858267,91.50317383,11.20375434,0.87428296
Breaking Bad creator Vince Gilligan. Vince Gilligan award received Primetime Emmy Award. Breaking Bad domain tv.,Breaking Bad Vince Gilligan Primetime Emmy Award,Did you follow the Primetime Emmy Award-winning series Breaking Bad by Vince Gilligan?,suggest,TV shows,2,3,suggest,1,0.02682224024,37.28249359,9.837489906,0.91436076
Foundation genre science fiction television program. Beauty and the Beast genre science fiction television program. Foundation domain tv.,Foundation science fiction television program Beauty and the Beast," Foundation is a science fiction television program, as well as Beauty and the Beast.",inform,TV shows,2,3,inform,1,0.02077359089,48.13804245,31.53554052,0.9389913
True Detective genre drama television series. Prison Break genre drama television series. True Detective domain tv.,True Detective drama television series Prison Break," True Detective is a drama television series, as is Prison Break.",inform,TV shows,2,3,inform,1,0.01414771644,70.68278503,16.90062199,0.9206714
Breaking Bad creator Vince Gilligan. Talking Saul cast member Vince Gilligan. Breaking Bad domain tv.,Breaking Bad Vince Gilligan Talking Saul," Have you seen any of Vince Gilligan's work, like Breaking Bad and Talking Saul?",suggest,TV shows,2,3,suggest,1,0.01410306692,70.90656281,7.314031827,0.89396304
Breaking Bad producer Vince Gilligan. Vince Gilligan award received Primetime Emmy Award. Breaking Bad domain tv.,Breaking Bad Vince Gilligan Primetime Emmy Award," Did you follow the Primetime Emmy Award-winning Breaking Bad, produced by Vince Gilligan?",suggest,TV shows,2,3,suggest,1,0.03269249668,30.58805847,9.103526406,0.9120041
The Empress characters Franz Liszt. Franz Liszt genre classical music. The Empress domain tv.,The Empress Franz Liszt classical music,The Empress is a television series featuring Franz Liszt in a classical music setting.,inform,TV shows,2,3,inform,1,0.01305208886,76.61608887,9.103526406,0.86239386
The Empress genre biographical film. Victoria genre biographical film. The Empress domain tv.,The Empress biographical film Victoria," The Empress is a biographical film, as is Victoria.",inform,TV shows,2,3,inform,1,0.007400529135,135.125473,11.20846675,0.9163729
Breaking Bad producer Vince Gilligan. Talking Saul cast member Vince Gilligan. Breaking Bad domain tv.,Breaking Bad Vince Gilligan Talking Saul," Did you watch Vince Gilligan's Breaking Bad and its spin-off, Talking Saul?",suggest,TV shows,2,3,suggest,1,0.01779898964,56.18296432,8.493098745,0.90349483
Strike genre crime television series. Charlie's Angels genre crime television series. Strike domain tv.,Strike crime television series Charlie's Angels," Strike is a crime television series, as is Charlie's Angels.",inform,TV shows,2,3,inform,1,0.005691034389,175.7149811,16.59038701,0.9161794
Ms. Marvel cast member Alysia Reiner. Hawaii Five-0 cast member Alysia Reiner. Ms. Marvel domain tv.,Ms. Marvel Alysia Reiner Hawaii Five-0,Did you follow Alysia Reiner in her roles on Ms. Marvel and Hawaii Five-0?,suggest,TV shows,2,3,suggest,1,0.01737296125,57.56071091,13.38016138,0.8924215
Peaky Blinders cast member Adrien Brody. Adrien Brody award received Academy Award for Best Actor. Peaky Blinders domain tv.,Peaky Blinders Adrien Brody Academy Award for Best Actor," Have you watched Peaky Blinders? Adrien Brody, who won an Academy Award for Best Actor, is in the cast.",recommend,TV shows,2,3,recommend,1,0.05062752335,19.7521019,19.7599709,0.9141305
Belgravia genre historical television series. Downton Abbey genre historical television series. Belgravia domain tv.,Belgravia historical television series Downton Abbey," Belgravia is a historical television series, similar to Downton Abbey.",inform,TV shows,2,3,inform,1,0.01642661475,60.8768158,16.59038701,0.9578532
Bleak House genre drama television series. Prison Break genre drama television series. Bleak House domain tv.,Bleak House drama television series Prison Break," Bleak House is a drama television series, as is Prison Break.",inform,TV shows,2,3,inform,1,0.01041148695,96.04776001,16.90062199,0.9202663
Ekaterina genre drama film. Manifest genre drama film. Ekaterina domain tv.,Ekaterina drama film Manifest,Ekaterina is a drama film.,inform,TV shows,2,3,inform,1,0.005650986077,176.9602661,17.9652056,0.8972568
Knightfall genre drama film. Manifest genre drama film. Knightfall domain tv.,Knightfall drama film Manifest,Knightfall is a drama film.,inform,TV shows,2,3,inform,1,0.004023319735,248.5509644,17.9652056,0.88012373
Peaky Blinders award received Royal Television Society Awards. Employable Me award received Royal Television Society Awards. Peaky Blinders domain tv.,Peaky Blinders Royal Television Society Awards Employable Me,Have you seen Peaky Blinders? It won the Royal Television Society Awards and so did Employable Me.,recommend,TV shows,2,3,recommend,1,0.00925961641,107.9958344,17.12473045,0.87531894
Peaky Blinders screenwriter Steven Knight. Steven Knight award received British Independent Film Awards. Peaky Blinders domain tv.,Peaky Blinders Steven Knight British Independent Film Awards," Have you watched the TV series Peaky Blinders? It was written by Steven Knight, who won the British Independent Film Awards.",recommend,TV shows,2,3,recommend,1,0.03279115876,30.49602509,13.30844253,0.8531895
The Girlfriend Experience genre drama television series. Prison Break genre drama television series. The Girlfriend Experience domain tv.,The Girlfriend Experience drama television series Prison Break," The Girlfriend Experience is a drama television series, as is Prison Break.",inform,TV shows,2,3,inform,1,0.01141183895,87.6282959,20.20010691,0.9222756
Peaky Blinders characters Winston Churchill. Anne Frank: The Whole Story cast member Winston Churchill. Peaky Blinders domain tv.,Peaky Blinders Winston Churchill Anne Frank: The Whole Story," Have you seen any tv shows featuring Winston Churchill, like Peaky Blinders or Anne Frank: The Whole Story?",suggest,TV shows,2,3,suggest,1,0.01964531507,50.90272141,27.65355516,0.838809
"Peaky Blinders characters Winston Churchill. Sea and Pine Trees, Cap d'Ail creator Winston Churchill. Peaky Blinders domain tv.","Peaky Blinders Winston Churchill Sea and Pine Trees, Cap d'Ail"," Did you follow Winston Churchill's tv series Peaky Blinders and Sea and Pine Trees, Cap d'Ail?",suggest,TV shows,2,3,suggest,1,0.002848882717,351.014801,37.15770153,0.89978814
Vigil genre police procedural. SOKO 5113 genre police procedural. Vigil domain tv.,Vigil police procedural SOKO 5113,Vigil and SOKO 5113 are both police procedurals.,inform,TV shows,2,3,inform,1,0.002666738934,374.9898376,11.33958222,0.9252946
Peaky Blinders award received BAFTA Award for Best Direction. Stanley Kubrick award received BAFTA Award for Best Direction. Peaky Blinders domain tv.,Peaky Blinders BAFTA Award for Best Direction Stanley Kubrick," Did you follow the BAFTA Award for Best Direction winner Peaky Blinders, like Stanley Kubrick?",suggest,TV shows,2,3,suggest,1,0.01018741384,98.16033936,27.44348134,0.9259045
Wallander screenwriter Henning Mankell. Henning Mankell genre drama. Wallander domain tv.,Wallander Henning Mankell drama,Wallander is a drama written by Henning Mankell.,inform,TV shows,2,3,inform,1,0.003026184419,330.4491272,11.33958222,0.91853654
The Crown characters Mary of Teck. Downton Abbey characters Mary of Teck. The Crown domain tv.,The Crown Mary of Teck Downton Abbey," Did you follow The Crown or Downton Abbey, featuring Mary of Teck?",suggest,TV shows,2,3,suggest,1,0.005151000977,194.1370239,15.53712569,0.91262627
Wallander genre drama television series. Prison Break genre drama television series. Wallander domain tv.,Wallander drama television series Prison Break,Wallander is a drama television series.,inform,TV shows,2,3,inform,1,0.002604207646,383.9939575,26.26909894,0.84607846
The Crown cast member Burghart Klaußner. Burghart Klaußner award received Officer's Cross of the Order of Merit of the Federal Republic of Germany. The Crown domain tv.,The Crown Burghart Klaußner Officer's Cross of the Order of Merit of the Federal Republic of Germany," Did you watch The Crown, featuring Burghart Klaußner, who was awarded the Officer's Cross of the Order of Merit of the Federal Republic of Germany?",suggest,TV shows,2,3,suggest,1,0.01773843482,56.37475967,48.04338761,0.9231562
Galactica 1980 genre science fiction television program. Beauty and the Beast genre science fiction television program. Galactica 1980 domain tv.,Galactica 1980 science fiction television program Beauty and the Beast,Galactica 1980 is a science fiction television program.,inform,TV shows,2,3,inform,1,0.007686883364,130.0917358,31.76215203,0.8684645
Downton Abbey rating good. Downton Abbey creator Julian Fellowes. Downton Abbey domain tv.,Downton Abbey good Downton Abbey Julian Fellowes,Downton Abbey is a good show with great writing by Julian Fellowes.,give_opinion,TV shows,2,3,give_opinion,1,0.03757771232,26.61151886,9.23843021,0.856899
Angel genre detective television series. Sherlock genre detective television series. Angel domain tv.,Angel detective television series Sherlock," Angel is a detective television series, as is Sherlock.",inform,TV shows,2,3,inform,1,0.003396646951,294.4079895,15.85116569,0.9073535
The Musketeers genre swashbuckler film. The Three Musketeers genre swashbuckler film. The Musketeers domain tv.,The Musketeers swashbuckler film The Three Musketeers,The Musketeers is a swashbuckler film.,inform,TV shows,2,3,inform,1,0.01996892805,50.07780075,18.575058,0.8999538
Wolf Hall genre drama television series. Prison Break genre drama television series. Wolf Hall domain tv.,Wolf Hall drama television series Prison Break,Wolf Hall is a drama television series.,inform,TV shows,2,3,inform,1,0.003339473911,299.4483643,25.8486577,0.8590795
The Crown screenwriter Peter Morgan. Tinker Tailor Soldier Spy producer Peter Morgan. The Crown domain tv.,The Crown Peter Morgan Tinker Tailor Soldier Spy," Have you seen Peter Morgan's television series The Crown, or his film Tinker Tailor Soldier Spy?",suggest,TV shows,2,3,suggest,1,0.02328773281,42.94106293,16.6174293,0.848648
Devils genre financial thriller. Bonus Time genre financial thriller. Devils domain tv.,Devils financial thriller Bonus Time," Devils is a financial thriller, as is Bonus Time.",inform,TV shows,2,3,inform,1,0.001553184089,643.8386841,11.20846675,0.91311127
1899 cast member Andreas Pietschmann. Dark cast member Andreas Pietschmann. 1899 domain tv.,1899 Andreas Pietschmann Dark," Did you follow the tv series 1899 and Dark, featuring Andreas Pietschmann?",suggest,TV shows,2,3,suggest,1,0.001581939167,632.1355591,6.754312829,0.8550102
My Country: The New Age genre romance television series. Friends genre romance television series. My Country: The New Age domain tv.,My Country: The New Age romance television series Friends,My Country: The New Age is a romance television series.,inform,TV shows,2,3,inform,1,0.004517002722,221.3857422,53.1072535,0.9011462
The Virgin Queen genre docudrama. Criminal Love genre docudrama. The Virgin Queen domain tv.,The Virgin Queen docudrama Criminal Love,The Virgin Queen is a docudrama and Criminal Love is a docudrama.,inform,TV shows,2,3,inform,1,0.009983171982,100.1685638,15.13321863,0.9009407
Self Made: Inspired by the Life of Madam C. J. Walker genre drama film. Manifest genre drama film. Self Made: Inspired by the Life of Madam C. J. Walker domain tv.,Self Made: Inspired by the Life of Madam C. J. Walker drama film Manifest,Self Made: Inspired by the Life of Madam C. J. Walker is a drama television film.,inform,TV shows,2,3,inform,1,0.007681672864,130.1799774,69.70807034,0.9007699
Self Made: Inspired by the Life of Madam C. J. Walker cast member Carmen Ejogo. Carmen Ejogo genre pop music. Self Made: Inspired by the Life of Madam C. J. Walker domain tv.,Self Made: Inspired by the Life of Madam C. J. Walker Carmen Ejogo pop music,Self Made: Inspired by the Life of Madam C. J. Walker is a pop music TV series starring Carmen Ejogo.,inform,TV shows,2,3,inform,1,0.01390291528,71.92736053,61.1419324,0.9051329
Romulus genre drama television series. Prison Break genre drama television series. Romulus domain tv.,Romulus drama television series Prison Break,Romulus is a drama television series.,inform,TV shows,2,3,inform,1,0.004091938751,244.3829346,26.26909894,0.8543326
Father Ted genre sitcom. Friends genre sitcom. Father Ted domain tv.,Father Ted sitcom Friends,Father Ted is a sitcom.,inform,TV shows,2,3,inform,1,0.0008618129443,1160.344604,17.9652056,0.8779902
Cougar Town genre American television sitcom. Friends genre American television sitcom. Cougar Town domain tv.,Cougar Town American television sitcom Friends,Cougar Town is an American television sitcom.,inform,TV shows,2,3,inform,1,0.006858180004,145.8112793,25.8486577,0.9154548
My Love from the Star genre romance film. Dal-ja's Spring genre romance film. My Love from the Star domain tv.,My Love from the Star romance film Dal-ja's Spring," My Love from the Star is a romance film, as is Dal-ja's Spring.",inform,TV shows,2,3,inform,1,0.003633269519,275.2341919,31.53554052,0.93713087
The Big Bang Theory cast member George Takei. George Takei award received Inkpot Award. The Big Bang Theory domain tv.,The Big Bang Theory George Takei Inkpot Award," Did you follow The Big Bang Theory with George Takei, who won the Inkpot Award?",suggest,TV shows,2,3,suggest,1,0.0126658496,78.95246124,19.34529902,0.8846727
The Big Bang Theory cast member George Takei. Star Trek: The Original Series cast member George Takei. The Big Bang Theory domain tv.,The Big Bang Theory George Takei Star Trek: The Original Series,Did you follow George Takei in The Big Bang Theory and Star Trek: The Original Series?,suggest,TV shows,2,3,suggest,1,0.03499296654,28.57717133,43.34366013,0.9298256
The Lord of the Rings: The Rings of Power genre action television series. Supernatural genre action television series. The Lord of the Rings: The Rings of Power cast member Maxim Baldry. The Lord of the Rings: The Rings of Power domain tv.,The Lord of the Rings: The Rings of Power action television series Supernatural | The Lord of the Rings: The Rings of Power Maxim Baldry,The Lord of the Rings: The Rings of Power is an action television series starring Maxim Baldry.,inform,TV shows,2,3,inform,1,0.01550939424,64.47705078,38.78320329,0.9034649
The Big Bang Theory creator Chuck Lorre. Chuck Lorre award received David Angell Humanitarian Award. The Big Bang Theory domain tv.,The Big Bang Theory Chuck Lorre David Angell Humanitarian Award," Have you watched The Big Bang Theory? It was created by Chuck Lorre, who won the David Angell Humanitarian Award.",recommend,TV shows,2,3,recommend,1,0.03609183465,27.70709801,22.65672091,0.88420826
Obi-Wan Kenobi genre science fiction. Andor genre science fiction. Obi-Wan Kenobi genre science fiction television program. Obi-Wan Kenobi domain tv.,Obi-Wan Kenobi science fiction Andor | Obi-Wan Kenobi science fiction television program,Obi-Wan Kenobi is a science fiction television program. Andor is a science fiction series.,inform,TV shows,2,3,inform,1,0.02053089577,48.70708084,21.30541362,0.8817032
The Big Bang Theory screenwriter Steven Molaro. Young Sheldon creator Steven Molaro. The Big Bang Theory domain tv.,The Big Bang Theory Steven Molaro Young Sheldon," Are you familiar with Steven Molaro's works, like The Big Bang Theory and Young Sheldon?",suggest,TV shows,2,3,suggest,1,0.02313982121,43.21554565,17.69497515,0.88598615
The Big Bang Theory genre American television sitcom. Friends genre American television sitcom. The Big Bang Theory domain tv.,The Big Bang Theory American television sitcom Friends," Do you watch any American television sitcoms, such as The Big Bang Theory and Friends?",suggest,TV shows,2,3,suggest,1,0.03703273357,27.00313759,17.69497515,0.89928275
The Big Bang Theory creator Bill Prady. Bill Prady award received Exceptional Public Achievement Medal. The Big Bang Theory domain tv.,The Big Bang Theory Bill Prady Exceptional Public Achievement Medal," Are you familiar with The Big Bang Theory, created by Bill Prady who received the Exceptional Public Achievement Medal?",suggest,TV shows,2,3,suggest,1,0.01141481549,87.60544586,24.98780785,0.907286
Ms. Marvel genre comedy film. Mr. Bean genre comedy film. Ms. Marvel cast member Arian Moayed. Ms. Marvel domain tv.,Ms. Marvel comedy film Mr. Bean | Ms. Marvel Arian Moayed,Ms. Marvel is a comedy film starring Arian Moayed.,inform,TV shows,2,3,inform,1,0.001077063839,928.4500732,16.14004535,0.8597678
"The Last of Us creator Craig Mazin. Craig Mazin award received Order of Prince Yaroslav the Wise, 5th class. The Last of Us domain tv.","The Last of Us Craig Mazin Order of Prince Yaroslav the Wise, 5th class"," Have you heard of The Last of Us, the TV show created by Craig Mazin who was awarded the Order of Prince Yaroslav the Wise, 5th class?",recommend,TV shows,2,3,recommend,1,0.01672648097,59.78543854,36.2362295,0.8735141
Peaky Blinders genre costume drama. Magnificent Century genre costume drama. Peaky Blinders cast member Alexander Siddig. Peaky Blinders domain tv.,Peaky Blinders costume drama Magnificent Century | Peaky Blinders Alexander Siddig,Peaky Blinders is a costume drama starring Alexander Siddig.,inform,TV shows,2,3,inform,1,0.01061208799,94.23216248,13.15250717,0.8408956
"The Last of Us creator Craig Mazin. Craig Mazin award received Order of Prince Yaroslav the Wise, 5th class. The Last of Us domain tv.","The Last of Us Craig Mazin Order of Prince Yaroslav the Wise, 5th class"," Have you seen any works from Craig Mazin, like The Last of Us, who was awarded the Order of Prince Yaroslav the Wise, 5th class?",suggest,TV shows,2,3,suggest,1,0.01204191113,83.04329681,37.55605603,0.9023752
