mr_new,pseudo_mr,text,da,entity,num_hops,num_triples
"Grande Odalisque  creator Jean Auguste Dominique Ingres. Grande Odalisque  materials canvas, oil paint. Grande Odalisque  inception 1814. ","Grande Odalisque Jean Auguste Dominique Ingres Canvas, Oil Paint 1814",Is the Grande Odalisque you mentioned the one by Jean Auguste Dominique Ingres created in 1814 on canvas with oil paint?,confirm,paintings,1,3
The Resurrection  creator El Greco. The Resurrection  inception 1597.,The Resurrection El Greco 1597,Is the painting you're referring to The Resurrection by El Greco from 1597?,confirm,paintings,1,2
Crucifixion of St. Peter  creator Caravaggio. Crucifixion of St. Peter  movements Baroque.,Crucifixion Of St. Peter Caravaggio Baroque,Is the Crucifixion of St. Peter painting you mentioned the Baroque piece by Caravaggio?,confirm,paintings,1,4
The Raft of the Medusa  creator Théodore Géricault. The Raft of the Medusa  movements Romanticism. The Raft of the Medusa  genres history painting.,The Raft Of The Medusa Théodore Géricault Romanticism History Painting,Is The Raft of the Medusa the Romanticism history painting created by Théodore Géricault?,confirm,paintings,1,3
"Judith and the Head of Holofernes  creator Gustav Klimt. Judith and the Head of Holofernes  genres religious art. Judith and the Head of Holofernes  materials canvas, gold, oil paint. ","Judith And The Head Of Holofernes Gustav Klimt Religious Art Canvas, Gold, Oil Paint","Is the painting you're referring to Judith and the Head of Holofernes by Gustav Klimt, a religious art piece made on canvas with gold and oil paint?",confirm,paintings,1,3
"Ophelia  creator John Everett Millais. Ophelia  movements Pre-Raphaelite Brotherhood. Ophelia  materials canvas, oil paint. ","Ophelia John Everett Millais Pre-Raphaelite Brotherhood Canvas, Oil Paint","Is the painting you're referring to Ophelia by John Everett Millais, a Pre-Raphaelite Brotherhood piece on canvas with oil paint?",confirm,paintings,1,3
Van Gogh's Chair  creator Vincent van Gogh. Van Gogh's Chair  location National Gallery.,Van Gogh'S Chair Vincent Van Gogh National Gallery,Is the painting you're referring to Van Gogh's Chair by Vincent van Gogh that can be found in the National Gallery?,confirm,paintings,1,2
Salvator Mundi  creator Leonardo da Vinci. Salvator Mundi  location Doughty House.,Salvator Mundi Leonardo Da Vinci Doughty House,"To confirm, are you referring to Leonardo da Vinci's Salvator Mundi located at Doughty House?",confirm,paintings,1,2
Saturn Devouring His Son  creator Francisco Goya. Saturn Devouring His Son  inception 1820. Saturn Devouring His Son  location Museo del Prado.,Saturn Devouring His Son Francisco Goya 1820 Museo Del Prado,"Is the painting you're referring to Saturn Devouring His Son by Francisco Goya, located in Museo del Prado and created in 1820?",confirm,paintings,1,3
"Sacred and Profane Love  creator Titian. Sacred and Profane Love  location Galleria Borghese. Sacred and Profane Love  materials canvas, oil paint. ","Sacred And Profane Love Titian Galleria Borghese Canvas, Oil Paint","Is the painting you're referring to Sacred and Profane Love by Titian, located in the Galleria Borghese, and made on canvas with oil paint?",confirm,paintings,1,3
Salvator Mundi  creator Leonardo da Vinci. Salvator Mundi  movements Italian Renaissance.,Salvator Mundi Leonardo Da Vinci Italian Renaissance,Is the painting you're referring to Salvator Mundi by Leonardo da Vinci from the Italian Renaissance period?,confirm,paintings,1,2
"Ancient Rome  creator Giovanni Paolo Panini. Ancient Rome  inception 1758. Ancient Rome  materials canvas, oil paint. ","Ancient Rome Giovanni Paolo Panini 1758 Canvas, Oil Paint","Is the Ancient Rome painting you mentioned by Giovanni Paolo Panini from 1758, made on canvas with oil paint?",confirm,paintings,1,3
"Christ in the House of Martha and Mary  creator Johannes Vermeer. Christ in the House of Martha and Mary  materials canvas, oil paint. ","Christ In The House Of Martha And Mary Johannes Vermeer Canvas, Oil Paint","Is the painting you're referring to Christ in the House of Martha and Mary by Johannes Vermeer, created on canvas with oil paint?",confirm,paintings,1,2
The Tiger Hunt  creator Peter Paul Rubens. The Tiger Hunt  location Museum of Fine Arts of Rennes.,The Tiger Hunt Peter Paul Rubens Museum Of Fine Arts Of Rennes,"Just to clarify, are you talking about Peter Paul Rubens' The Tiger Hunt located in the Museum of Fine Arts of Rennes?",confirm,paintings,1,2
Ancient Rome  creator Giovanni Paolo Panini. Ancient Rome  genres capriccio.,Ancient Rome Giovanni Paolo Panini Capriccio,Are you referring to Giovanni Paolo Panini's capriccio painting of Ancient Rome?,confirm,paintings,1,2
"Cupid and Psyche  creator François Gérard. Cupid and Psyche  genres mythological painting, nude. Cupid and Psyche  location Louvre. ","Cupid And Psyche François Gérard Mythological Painting, Nude Louvre","Is the Cupid and Psyche painting you mentioned the mythological nude piece by François Gérard, located in the Louvre?",confirm,paintings,1,3
Café Terrace at Night  creator Vincent van Gogh. Café Terrace at Night  inception 1888. Café Terrace at Night  movements post-impressionism.,Café Terrace At Night Vincent Van Gogh 1888 Post-Impressionism,"Is the painting you're referring to Café Terrace at Night by Vincent van Gogh, a post-impressionism piece from 1888?",confirm,paintings,1,3
"Rokeby Venus  creator Diego Velázquez. Rokeby Venus  genres mythological painting, nude. Rokeby Venus  location National Gallery. ","Rokeby Venus Diego Velázquez Mythological Painting, Nude National Gallery","Just to clarify, are you referring to Diego Velázquez's mythological nude painting, Rokeby Venus, located in the National Gallery?",confirm,paintings,1,3
"The Swing  creator Jean-Honoré Fragonard. The Swing  movements Rococo. The Swing  materials canvas, oil paint. ","The Swing Jean-Honoré Fragonard Rococo Canvas, Oil Paint",Is The Swing by Jean-Honoré Fragonard the Rococo painting on canvas with oil paint that you're thinking of?,confirm,paintings,1,3
"Van Gogh's Chair  creator Vincent van Gogh. Van Gogh's Chair  genres still life. Van Gogh's Chair  materials canvas, oil paint. ","Van Gogh'S Chair Vincent Van Gogh Still Life Canvas, Oil Paint","Is the painting you're thinking of Van Gogh's Chair by Vincent van Gogh, a still life piece on canvas with oil paint?",confirm,paintings,1,3
"Mont Sainte-Victoire seen from Bellevue  creator Paul Cézanne. Mont Sainte-Victoire seen from Bellevue  inception 1892. Mont Sainte-Victoire seen from Bellevue  materials canvas, oil paint. ","Mont Sainte-Victoire Seen From Bellevue Paul Cézanne 1892 Canvas, Oil Paint","Are you referring to Paul Cézanne's Mont Sainte-Victoire seen from Bellevue, created in 1892 on canvas with oil paint?",confirm,paintings,1,3
"The Battle of Trafalgar  creator J. M. W. Turner. The Battle of Trafalgar  genres history painting. The Battle of Trafalgar  materials canvas, oil paint. ","The Battle Of Trafalgar J. M. W. Turner History Painting Canvas, Oil Paint",Is The Battle of Trafalgar the history painting by J. M. W. Turner that is painted on canvas with oil paint?,confirm,paintings,1,6
"Walk on the Beach  creator Joaquín Sorolla. Walk on the Beach  genres genre art. Walk on the Beach  materials canvas, oil paint. ","Walk On The Beach Joaquín Sorolla Genre Art Canvas, Oil Paint","Is the painting you're talking about Walk on the Beach by Joaquín Sorolla, a genre art piece on canvas with oil paint?",confirm,paintings,1,3
Young Spartans Exercising  creator Edgar Degas. Young Spartans Exercising  genres history painting.,Young Spartans Exercising Edgar Degas History Painting,Did you mean Edgar Degas' history painting Young Spartans Exercising?,confirm,paintings,1,2
Cupid and Psyche  creator François Gérard. Cupid and Psyche  location Louvre.,Cupid And Psyche François Gérard Louvre,"Just to clarify, are you talking about François Gérard's Cupid and Psyche located in the Louvre?",confirm,paintings,1,2
"Café Terrace at Night  creator Vincent van Gogh. Café Terrace at Night  inception 1888. Café Terrace at Night  materials canvas, oil paint. ","Café Terrace At Night Vincent Van Gogh 1888 Canvas, Oil Paint","Is the painting you're talking about Café Terrace at Night by Vincent van Gogh, created in 1888 on canvas with oil paint?",confirm,paintings,1,3
"The Birth of Venus  creator Sandro Botticelli. The Birth of Venus  location Uffizi Gallery. The Birth of Venus  genres mythological painting, nude. ","The Birth Of Venus Sandro Botticelli Uffizi Gallery Mythological Painting, Nude","Are you referring to Sandro Botticelli's mythological nude painting, The Birth of Venus, located in the Uffizi Gallery?",confirm,paintings,1,3
"Soft Construction with Boiled Beans  creator Salvador Dalí. Soft Construction with Boiled Beans  materials canvas, oil paint. Soft Construction with Boiled Beans  movements surrealism. ","Soft Construction With Boiled Beans Salvador Dalí Canvas, Oil Paint Surrealism","Are you referring to Salvador Dalí's surrealism painting, Soft Construction with Boiled Beans, on canvas with oil paint?",confirm,paintings,1,3
"The Starry Night  creator Vincent van Gogh. The Starry Night  location Museum of Modern Art. The Starry Night  materials canvas, oil paint. ","The Starry Night Vincent Van Gogh Museum Of Modern Art Canvas, Oil Paint","Is The Starry Night the painting by Vincent van Gogh located at the Museum of Modern Art, painted on canvas with oil paint?",confirm,paintings,1,3
"Judith Beheading Holofernes  creator Caravaggio. Judith Beheading Holofernes  genres religious art. Judith Beheading Holofernes  materials canvas, oil paint. ","Judith Beheading Holofernes Caravaggio Religious Art Canvas, Oil Paint","Is the painting you're mentioning Judith Beheading Holofernes by Caravaggio, a religious art piece on canvas with oil paint?",confirm,paintings,1,3
Grande Odalisque  creator Jean Auguste Dominique Ingres. Grande Odalisque  genres nude. Grande Odalisque  location Louvre.,Grande Odalisque Jean Auguste Dominique Ingres Nude Louvre,"Are you referring to Jean Auguste Dominique Ingres' nude painting, Grande Odalisque, located in the Louvre?",confirm,paintings,1,3
The Wayfarer  creator Hieronymus Bosch. The Wayfarer  genres genre art. The Wayfarer  movements Early Netherlandish painting.,The Wayfarer Hieronymus Bosch Genre Art Early Netherlandish Painting,"Are you referring to The Wayfarer, the Early Netherlandish genre art painting by Hieronymus Bosch?",confirm,paintings,1,3
Lochis Madonna  creator Titian. Lochis Madonna  inception 1507. Lochis Madonna  genres religious art.,Lochis Madonna Titian 1507 Religious Art,Is the Lochis Madonna you're talking about the religious art piece by Titian from 1507?,confirm,paintings,1,3
"Judith Beheading Holofernes  creator Caravaggio. Judith Beheading Holofernes  movements Baroque. Judith Beheading Holofernes  materials canvas, oil paint. ","Judith Beheading Holofernes Caravaggio Baroque Canvas, Oil Paint","Is the painting you mean Judith Beheading Holofernes by Caravaggio, a Baroque piece on canvas with oil paint?",confirm,paintings,1,3
The Raft of the Medusa  creator Théodore Géricault. The Raft of the Medusa  inception 1819.,The Raft Of The Medusa Théodore Géricault 1819,Is the painting you're talking about The Raft of the Medusa by Théodore Géricault from 1819?,confirm,paintings,1,2
Guernica  creator Pablo Picasso. Guernica  inception 1937. Guernica  genres history painting.,Guernica Pablo Picasso 1937 History Painting,Is the painting Guernica you're referring to the history painting by Pablo Picasso from 1937?,confirm,paintings,1,3
Judith Beheading Holofernes  creator Caravaggio. Judith Beheading Holofernes  movements Baroque.,Judith Beheading Holofernes Caravaggio Baroque,"Are you referring to Caravaggio's Baroque painting, Judith Beheading Holofernes?",confirm,paintings,1,2
"Arnolfini Portrait  creator Jan van Eyck. Arnolfini Portrait  materials oak panel, oil paint. ","Arnolfini Portrait Jan Van Eyck Oak Panel, Oil Paint","Is the painting you're referring to the Arnolfini Portrait by Jan van Eyck, created on an oak panel with oil paint?",confirm,paintings,1,2
Madonna of the Magnificat  creator Sandro Botticelli. Madonna of the Magnificat  genres religious art.,Madonna Of The Magnificat Sandro Botticelli Religious Art,"Are you referring to Sandro Botticelli's religious art piece, Madonna of the Magnificat?",confirm,paintings,1,2
The Haywain Triptych  creator Hieronymus Bosch. The Haywain Triptych  genres religious art.,The Haywain Triptych Hieronymus Bosch Religious Art,Is the religious art piece you're referring to The Haywain Triptych by Hieronymus Bosch?,confirm,paintings,1,2
The Haywain Triptych  creator Hieronymus Bosch. The Haywain Triptych  genres religious art. The Haywain Triptych  movements Early Netherlandish painting.,The Haywain Triptych Hieronymus Bosch Religious Art Early Netherlandish Painting,"When you mentioned The Haywain Triptych, were you referring to the Early Netherlandish religious art painting by Hieronymus Bosch?",confirm,paintings,1,3
The Raft of the Medusa  creator Théodore Géricault. The Raft of the Medusa  inception 1819. The Raft of the Medusa  location Louvre.,The Raft Of The Medusa Théodore Géricault 1819 Louvre,"Is the painting you mean The Raft of the Medusa by Théodore Géricault, located in the Louvre and created in 1819?",confirm,paintings,1,3
Portrait of Innocent X  creator Diego Velázquez. Portrait of Innocent X  inception 1640. Portrait of Innocent X  genres portrait.,Portrait Of Innocent X Diego Velázquez 1640 Portrait,Is the Portrait of Innocent X you mentioned the portrait piece created by Diego Velázquez in 1640?,confirm,paintings,1,3
"Ancient Rome  creator Giovanni Paolo Panini. Ancient Rome  location Louvre. Ancient Rome  materials canvas, oil paint. ","Ancient Rome Giovanni Paolo Panini Louvre Canvas, Oil Paint","Are you referring to Giovanni Paolo Panini's Ancient Rome painting located in the Louvre, made on canvas with oil paint?",confirm,paintings,1,3
The Raft of the Medusa  creator Théodore Géricault. The Raft of the Medusa  location Louvre.,The Raft Of The Medusa Théodore Géricault Louvre,Is The Raft of the Medusa the painting located in the Louvre by Théodore Géricault?,confirm,paintings,1,2
"Young Spartans Exercising  creator Edgar Degas. Young Spartans Exercising  materials canvas, oil paint. ","Young Spartans Exercising Edgar Degas Canvas, Oil Paint",Are you referring to Edgar Degas' Young Spartans Exercising painted on canvas with oil?,confirm,paintings,1,2
The Battle of Trafalgar  creator J. M. W. Turner. The Battle of Trafalgar  location National Maritime Museum. The Battle of Trafalgar  genres history painting.,The Battle Of Trafalgar J. M. W. Turner National Maritime Museum History Painting,Is The Battle of Trafalgar you're talking about the history painting by J. M. W. Turner located in the National Maritime Museum?,confirm,paintings,1,6
"Madonna and Child  creator Carlo Crivelli. Madonna and Child  materials gold, tempera, panel. ","Madonna And Child Carlo Crivelli Gold, Tempera, Panel","Is the painting Madonna and Child by Carlo Crivelli made of gold, tempera, and panel?",confirm,paintings,1,2
Sacred and Profane Love  creator Titian. Sacred and Profane Love  genres allegory. Sacred and Profane Love  location Galleria Borghese.,Sacred And Profane Love Titian Allegory Galleria Borghese,"Is the painting you're referring to Sacred and Profane Love by Titian, located in the Galleria Borghese and considered an allegory?",confirm,paintings,1,3
Crucifixion of St. Peter  creator Caravaggio. Crucifixion of St. Peter  genres religious art. Crucifixion of St. Peter  location Cerasi Chapel.,Crucifixion Of St. Peter Caravaggio Religious Art Cerasi Chapel,"Is the painting you're referring to the religious art piece by Caravaggio, Crucifixion of St. Peter, located in the Cerasi Chapel?",confirm,paintings,1,6
Judith and the Head of Holofernes  creator Gustav Klimt. Judith and the Head of Holofernes  genres religious art. Judith and the Head of Holofernes  inception 1901.,Judith And The Head Of Holofernes Gustav Klimt Religious Art 1901,"Is the painting you're mentioning Judith and the Head of Holofernes by Gustav Klimt, a religious art piece from 1901?",confirm,paintings,1,3
Madonna of the Magnificat  creator Sandro Botticelli. Madonna of the Magnificat  inception 1483. Madonna of the Magnificat  genres religious art.,Madonna Of The Magnificat Sandro Botticelli 1483 Religious Art,"Is the painting you meant Madonna of the Magnificat by Sandro Botticelli, a religious art piece from 1483?",confirm,paintings,1,3
The Coronation of Napoleon  creator Jacques-Louis David. The Coronation of Napoleon  genres history painting.,The Coronation Of Napoleon Jacques-Louis David History Painting,"Are you referring to Jacques-Louis David's history painting, The Coronation of Napoleon?",confirm,paintings,1,2
Count Lepic and His Daughters  creator Edgar Degas. Count Lepic and His Daughters  inception 1870. Count Lepic and His Daughters  genres portrait.,Count Lepic And His Daughters Edgar Degas 1870 Portrait,Is the painting Count Lepic and His Daughters the portrait created by Edgar Degas in 1870?,confirm,paintings,1,3
Madonna of the Rabbit  creator Titian. Madonna of the Rabbit  genres religious art. Madonna of the Rabbit  location Louvre.,Madonna Of The Rabbit Titian Religious Art Louvre,"Did you mean Titian's religious art piece, Madonna of the Rabbit, located in the Louvre?",confirm,paintings,1,3
"La maja desnuda  creator Francisco Goya. La maja desnuda  genres portrait, nude. La maja desnuda  inception 1800. ","La Maja Desnuda Francisco Goya Portrait, Nude 1800","Are you referring to Francisco Goya's portrait of a nude woman, La maja desnuda, created in 1800?",confirm,paintings,1,3
"Walk on the Beach  creator Joaquín Sorolla. Walk on the Beach  location Sorolla Museum. Walk on the Beach  materials canvas, oil paint. ","Walk On The Beach Joaquín Sorolla Sorolla Museum Canvas, Oil Paint","Is the painting you mentioned Walk on the Beach by Joaquín Sorolla, made on canvas with oil paint and located at the Sorolla Museum?",confirm,paintings,1,3
"Count Lepic and His Daughters  creator Edgar Degas. Count Lepic and His Daughters  location Foundation E.G. Bührle Collection. Count Lepic and His Daughters  materials canvas, oil paint. ","Count Lepic And His Daughters Edgar Degas Foundation E.G. Bührle Collection Canvas, Oil Paint","To confirm, are you referring to Edgar Degas' painting Count Lepic and His Daughters located in the Foundation E.G. Bührle Collection, painted on canvas with oil?",confirm,paintings,1,5
"The Cradle  creator Berthe Morisot. The Cradle  materials canvas, oil paint. ","The Cradle Berthe Morisot Canvas, Oil Paint",Is The Cradle you're talking about the painting by Berthe Morisot on canvas with oil paint?,confirm,paintings,1,2
"The Raft of the Medusa  creator Théodore Géricault. The Raft of the Medusa  inception 1819. The Raft of the Medusa  materials canvas, oil paint. ","The Raft Of The Medusa Théodore Géricault 1819 Canvas, Oil Paint","Is the painting you're referring to The Raft of the Medusa by Théodore Géricault, created in 1819 on canvas with oil paint?",confirm,paintings,1,3
Nativity with St. Francis and St. Lawrence  creator Caravaggio. Nativity with St. Francis and St. Lawrence  genres religious art.,Nativity With St. Francis And St. Lawrence Caravaggio Religious Art,Is the Nativity with St. Francis and St. Lawrence the religious art painting by Caravaggio that you had in mind?,confirm,paintings,1,6
The Haywain Triptych  creator Hieronymus Bosch. The Haywain Triptych  movements Early Netherlandish painting. The Haywain Triptych  genres religious art.,The Haywain Triptych Hieronymus Bosch Early Netherlandish Painting Religious Art,"To clarify, are you referencing Hieronymus Bosch's The Haywain Triptych, an Early Netherlandish religious art painting?",confirm,paintings,1,3
Madonna of the Magnificat  creator Sandro Botticelli. Madonna of the Magnificat  genres religious art. Madonna of the Magnificat  movements Early Renaissance.,Madonna Of The Magnificat Sandro Botticelli Religious Art Early Renaissance,Is the Madonna of the Magnificat by Sandro Botticelli the Early Renaissance religious art painting you were talking about?,confirm,paintings,1,3
Nativity at Night  creator Geertgen tot Sint Jans. Nativity at Night  location National Gallery. Nativity at Night  genres religious art.,Nativity At Night Geertgen Tot Sint Jans National Gallery Religious Art,Is the Nativity at Night painting you mentioned the religious art piece by Geertgen tot Sint Jans located in the National Gallery?,confirm,paintings,1,3
View of Toledo  creator El Greco. View of Toledo  movements mannerism.,View Of Toledo El Greco Mannerism,Is the View of Toledo you mentioned the mannerism painting by El Greco?,confirm,paintings,1,2
Portrait of Lavinia Vecellio  creator Titian. Portrait of Lavinia Vecellio  inception 1540. Portrait of Lavinia Vecellio  location National Museum of Capodimonte.,Portrait Of Lavinia Vecellio Titian 1540 National Museum Of Capodimonte,Is the painting you mentioned Titian's Portrait of Lavinia Vecellio from 1540 located in the National Museum of Capodimonte?,confirm,paintings,1,3
Judith Beheading Holofernes  creator Caravaggio. Judith Beheading Holofernes  inception 1599.,Judith Beheading Holofernes Caravaggio 1599,Are you referring to Caravaggio's Judith Beheading Holofernes from 1599?,confirm,paintings,1,2
"The Birth of Venus  creator Sandro Botticelli. The Birth of Venus  location Uffizi Gallery. The Birth of Venus  movements Renaissance, Early Renaissance. ","The Birth Of Venus Sandro Botticelli Uffizi Gallery Renaissance, Early Renaissance","Are you referring to Sandro Botticelli's The Birth of Venus located in the Uffizi Gallery, known for its Renaissance and Early Renaissance movements?",confirm,paintings,1,3
Young Spartans Exercising  creator Edgar Degas. Young Spartans Exercising  inception 1860.,Young Spartans Exercising Edgar Degas 1860,Are you referring to Young Spartans Exercising by Edgar Degas from 1860?,confirm,paintings,1,2
The Coronation of Napoleon  creator Jacques-Louis David. The Coronation of Napoleon  inception 1808.,The Coronation Of Napoleon Jacques-Louis David 1808,Are you referring to Jacques-Louis David's The Coronation of Napoleon from 1808?,confirm,paintings,1,2
Nativity with St. Francis and St. Lawrence  creator Caravaggio. Nativity with St. Francis and St. Lawrence  genres religious art. Nativity with St. Francis and St. Lawrence  movements Baroque.,Nativity With St. Francis And St. Lawrence Caravaggio Religious Art Baroque,"Is the painting you're referring to Nativity with St. Francis and St. Lawrence by Caravaggio, a Baroque religious art piece?",confirm,paintings,1,9
"Guernica  creator Pablo Picasso. Guernica  inception 1937. Guernica  movements surrealism, Cubism. ","Guernica Pablo Picasso 1937 Surrealism, Cubism","Is the painting you had in mind Guernica by Pablo Picasso, created in 1937, known for its surrealism and Cubism movements?",confirm,paintings,1,3
"Saturn Devouring His Son  creator Francisco Goya. Saturn Devouring His Son  materials mixed technique, canvas, wall. ","Saturn Devouring His Son Francisco Goya Mixed Technique, Canvas, Wall","Is the painting you're talking about Saturn Devouring His Son by Francisco Goya, using a mixed technique on canvas or wall?",confirm,paintings,1,2
"Mont Sainte-Victoire seen from Bellevue  creator Paul Cézanne. Mont Sainte-Victoire seen from Bellevue  location Barnes Foundation. Mont Sainte-Victoire seen from Bellevue  materials canvas, oil paint. ","Mont Sainte-Victoire Seen From Bellevue Paul Cézanne Barnes Foundation Canvas, Oil Paint","Is the painting you're referring to Mont Sainte-Victoire seen from Bellevue by Paul Cézanne, located in the Barnes Foundation and painted on canvas with oil?",confirm,paintings,1,3
Water Lilies  creator Claude Monet. Water Lilies  inception 1919. Water Lilies  movements Impressionism.,Water Lilies Claude Monet 1919 Impressionism,"Are you referring to Claude Monet's Water Lilies from 1919, part of the Impressionism movement?",confirm,paintings,1,3
"The Cradle  creator Berthe Morisot. The Cradle  genres genre art, portrait. The Cradle  location Galerie nationale du Jeu de Paume. ","The Cradle Berthe Morisot Genre Art, Portrait Galerie Nationale Du Jeu De Paume",Is The Cradle the genre art portrait by Berthe Morisot located in the Galerie nationale du Jeu de Paume?,confirm,paintings,1,3
"Salvator Mundi  creator Leonardo da Vinci. Salvator Mundi  materials walnut panel, oil paint. Salvator Mundi  location Doughty House. ","Salvator Mundi Leonardo Da Vinci Walnut Panel, Oil Paint Doughty House","Just to clarify, are you talking about Leonardo da Vinci's Salvator Mundi painting on a walnut panel with oil paint, located at Doughty House?",confirm,paintings,1,3
Seated Nude  creator Amedeo Modigliani. Seated Nude  location Royal Museum of Fine Arts Antwerp. Seated Nude  inception 1917.,Seated Nude Amedeo Modigliani Royal Museum Of Fine Arts Antwerp 1917,"Just to confirm, are you referring to Amedeo Modigliani's Seated Nude located in the Royal Museum of Fine Arts Antwerp from 1917?",confirm,paintings,1,3
The Night Watch  creator Rembrandt. The Night Watch  movements Dutch Golden Age painting.,The Night Watch Rembrandt Dutch Golden Age Painting,Is The Night Watch the Dutch Golden Age painting by Rembrandt?,confirm,paintings,1,2
Andromeda Chained to the Rocks  creator Rembrandt. Andromeda Chained to the Rocks  location Mauritshuis. Andromeda Chained to the Rocks  movements Dutch Golden Age painting.,Andromeda Chained To The Rocks Rembrandt Mauritshuis Dutch Golden Age Painting,"Is the painting you mean Andromeda Chained to the Rocks by Rembrandt, a Dutch Golden Age painting located in the Mauritshuis?",confirm,paintings,1,3
"Madonna and Child  creator Carlo Crivelli. Madonna and Child  materials gold, tempera, panel. Madonna and Child  genres religious art. ","Madonna And Child Carlo Crivelli Gold, Tempera, Panel Religious Art","To confirm, are you talking about Carlo Crivelli's religious art piece Madonna and Child made with gold, tempera, and on panel?",confirm,paintings,1,3
The Wayfarer  creator Hieronymus Bosch. The Wayfarer  genres genre art.,The Wayfarer Hieronymus Bosch Genre Art,Is The Wayfarer the genre art painting by Hieronymus Bosch?,confirm,paintings,1,2
"Spoliarium  creator Juan Luna. Spoliarium  materials wood, oil paint. Spoliarium  location Old Legislative Building. ","Spoliarium Juan Luna Wood, Oil Paint Old Legislative Building","Is the painting you're referring to Spoliarium by Juan Luna, made of wood with oil paint, located in the Old Legislative Building?",confirm,paintings,1,3
"A Burial at Ornans  creator Gustave Courbet. A Burial at Ornans  movements literary realism. A Burial at Ornans  materials canvas, oil paint. ","A Burial At Ornans Gustave Courbet Literary Realism Canvas, Oil Paint","Is the painting you're mentioning A Burial at Ornans by Gustave Courbet, a literary realism piece on canvas with oil paint?",confirm,paintings,1,3
"The Raft of the Medusa  creator Théodore Géricault. The Raft of the Medusa  genres history painting. The Raft of the Medusa  materials canvas, oil paint. ","The Raft Of The Medusa Théodore Géricault History Painting Canvas, Oil Paint",Is The Raft of the Medusa the history painting by Théodore Géricault created on canvas with oil paint?,confirm,paintings,1,3
Salvator Mundi  creator Leonardo da Vinci. Salvator Mundi  movements Italian Renaissance. Salvator Mundi  inception 1490.,Salvator Mundi Leonardo Da Vinci Italian Renaissance 1490,Is the painting you're mentioning Salvator Mundi by Leonardo da Vinci from the Italian Renaissance period in 1490?,confirm,paintings,1,3
Walk on the Beach  creator Joaquín Sorolla. Walk on the Beach  inception 1909. Walk on the Beach  location Sorolla Museum.,Walk On The Beach Joaquín Sorolla 1909 Sorolla Museum,"Just to clarify, are you referring to Joaquín Sorolla's Walk on the Beach from 1909 located at the Sorolla Museum?",confirm,paintings,1,3
